"Address","Street","City","State","ZipCode","zpid","url","hasImage","status","soldPrice","beds","baths","area","latitude","longitude","isZillowOwned","soldDate","Type","lotArea","lotAreaUnits","taxAssessedValue"
"1621 El Paso St, Pittsburgh, PA 15206","1621 El Paso St","Pittsburgh","PA","15206","11278164","https://www.zillow.com/homedetails/1621-El-Paso-St-Pittsburgh-PA-15206/11278164_zpid/","TRUE","SOLD","240000","2","2","1312","40.486057","-79.93078","FALSE","2021-12-23","SINGLE_FAMILY","2700.72","sqft","112000"
"1410 N Highland Ave, Pittsburgh, PA 15206","1410 N Highland Ave","Pittsburgh","PA","15206","11620568","https://www.zillow.com/homedetails/1410-N-Highland-Ave-Pittsburgh-PA-15206/11620568_zpid/","TRUE","SOLD","457500","4","3",NA,"40.476757","-79.91692","FALSE","2021-12-22","SINGLE_FAMILY",NA,NA,"241900"
"6487 Centre Ave, Pittsburgh, PA 15206","6487 Centre Ave","Pittsburgh","PA","15206","11623607","https://www.zillow.com/homedetails/6487-Centre-Ave-Pittsburgh-PA-15206/11623607_zpid/","TRUE","SOLD","152500","3","1","1068","40.464207","-79.92069","FALSE","2021-12-22","SINGLE_FAMILY","2212.848","sqft","38100"
"6489 Centre Ave, Pittsburgh, PA 15206","6489 Centre Ave","Pittsburgh","PA","15206","11623608","https://www.zillow.com/homedetails/6489-Centre-Ave-Pittsburgh-PA-15206/11623608_zpid/","TRUE","SOLD","106700","3","1","1068","40.464287","-79.92078","FALSE","2021-12-21","SINGLE_FAMILY","0.5775","acres","44900"
"1128-1217 Heberton Ave, Pittsburgh, PA 15206","1128-1217 Heberton Ave","Pittsburgh","PA","15206","2068047480","https://www.zillow.com/homedetails/1128-1217-Heberton-Ave-Pittsburgh-PA-15206/2068047480_zpid/",NA,"SOLD","835000",NA,NA,NA,NA,NA,"FALSE","2021-12-17","SINGLE_FAMILY",NA,NA,NA
"1845 Morningside Ave, Pittsburgh, PA 15206","1845 Morningside Ave","Pittsburgh","PA","15206","11277931","https://www.zillow.com/homedetails/1845-Morningside-Ave-Pittsburgh-PA-15206/11277931_zpid/","TRUE","SOLD","228500","2","2","930","40.48755","-79.92637","FALSE","2021-12-17","SINGLE_FAMILY","3602.412","sqft","58700"
"1128 Heberton St, Pittsburgh, PA 15206","1128 Heberton St","Pittsburgh","PA","15206","11282704","https://www.zillow.com/homedetails/1128-Heberton-St-Pittsburgh-PA-15206/11282704_zpid/","TRUE","SOLD","835000","6","5",NA,"40.473915","-79.914345","FALSE","2021-12-17","SINGLE_FAMILY",NA,NA,"612000"
"1625 El Paso St, Pittsburgh, PA 15206","1625 El Paso St","Pittsburgh","PA","15206","11278166","https://www.zillow.com/homedetails/1625-El-Paso-St-Pittsburgh-PA-15206/11278166_zpid/","TRUE","SOLD","300000","3","2","1727","40.486176","-79.930626","FALSE","2021-12-17","SINGLE_FAMILY","3001.284","sqft","122100"
"5445 Avondale Pl, Pittsburgh, PA 15206","5445 Avondale Pl","Pittsburgh","PA","15206","11620600","https://www.zillow.com/homedetails/5445-Avondale-Pl-Pittsburgh-PA-15206/11620600_zpid/","TRUE","SOLD","435000","4","3","1950","40.474533","-79.92867","FALSE","2021-12-17","SINGLE_FAMILY","2787.84","sqft","317900"
"1831 Chislett St, Pittsburgh, PA 15206","1831 Chislett St","Pittsburgh","PA","15206","11278347","https://www.zillow.com/homedetails/1831-Chislett-St-Pittsburgh-PA-15206/11278347_zpid/","TRUE","SOLD","272250","3","1",NA,"40.486237","-79.92515","FALSE","2021-12-17","SINGLE_FAMILY",NA,NA,"94700"
"6109-6111 Saint Marie St, Pittsburgh, PA 15206","6109-6111 Saint Marie St","Pittsburgh","PA","15206","2070443211","https://www.zillow.com/homedetails/6109-6111-Saint-Marie-St-Pittsburgh-PA-15206/2070443211_zpid/","TRUE","SOLD","270000",NA,"0",NA,NA,NA,"FALSE","2021-12-16","MULTI_FAMILY",NA,NA,NA
"6113-6115 Saint Marie St, Pittsburgh, PA 15206","6113-6115 Saint Marie St","Pittsburgh","PA","15206","2070443212","https://www.zillow.com/homedetails/6113-6115-Saint-Marie-St-Pittsburgh-PA-15206/2070443212_zpid/","TRUE","SOLD","300000",NA,"0",NA,NA,NA,"FALSE","2021-12-16","MULTI_FAMILY",NA,NA,NA
"6513 Stanton Ave, Pittsburgh, PA 15206","6513 Stanton Ave","Pittsburgh","PA","15206","11284172","https://www.zillow.com/homedetails/6513-Stanton-Ave-Pittsburgh-PA-15206/11284172_zpid/","TRUE","SOLD","255000","4","2","2139","40.47186","-79.9116","FALSE","2021-12-15","SINGLE_FAMILY","3911.688","sqft","130000"
"932 Morningside Ave, Pittsburgh, PA 15206","932 Morningside Ave","Pittsburgh","PA","15206","11620235","https://www.zillow.com/homedetails/932-Morningside-Ave-Pittsburgh-PA-15206/11620235_zpid/","TRUE","SOLD","235000","3","1","1200","40.4762","-79.9315","FALSE","2021-12-15","SINGLE_FAMILY","2500.344","sqft","53100"
"5826 Holden, Pittsburgh, PA 15206","5826 Holden","Pittsburgh","PA","15206","2067443698","https://www.zillow.com/homedetails/5826-Holden-Pittsburgh-PA-15206/2067443698_zpid/","TRUE","SOLD","545000","3","3",NA,NA,NA,"FALSE","2021-12-14","SINGLE_FAMILY",NA,NA,NA
"6336 Stanton Ave, Pittsburgh, PA 15206","6336 Stanton Ave","Pittsburgh","PA","15206","11284250","https://www.zillow.com/homedetails/6336-Stanton-Ave-Pittsburgh-PA-15206/11284250_zpid/","TRUE","SOLD","202500","3","1","2100","40.468475","-79.915436","FALSE","2021-12-13","SINGLE_FAMILY","4484","sqft","112500"
"221 N Graham St, Pittsburgh, PA 15206","221 N Graham St","Pittsburgh","PA","15206","11520358","https://www.zillow.com/homedetails/221-N-Graham-St-Pittsburgh-PA-15206/11520358_zpid/","TRUE","SOLD","169975","4","1","1542","40.465946","-79.93471","FALSE","2021-12-13","SINGLE_FAMILY","2252.052","sqft","50400"
"1211 Jancey St, Pittsburgh, PA 15206","1211 Jancey St","Pittsburgh","PA","15206","11619477","https://www.zillow.com/homedetails/1211-Jancey-St-Pittsburgh-PA-15206/11619477_zpid/","TRUE","SOLD","196000","6","4",NA,"40.479843","-79.92986","FALSE","2021-12-10","SINGLE_FAMILY",NA,NA,"120600"
"640 Collins Ave, Pittsburgh, PA 15206","640 Collins Ave","Pittsburgh","PA","15206","11623490","https://www.zillow.com/homedetails/640-Collins-Ave-Pittsburgh-PA-15206/11623490_zpid/","TRUE","SOLD","166829",NA,"0",NA,"40.467194","-79.91838","FALSE","2021-12-09","MULTI_FAMILY",NA,NA,"56400"
"109 Continental St, Pittsburgh, PA 15206","109 Continental St","Pittsburgh","PA","15206","11285902","https://www.zillow.com/homedetails/109-Continental-St-Pittsburgh-PA-15206/11285902_zpid/","TRUE","SOLD","48000","3","1","1210","40.459816","-79.91084","FALSE","2021-12-09","SINGLE_FAMILY","1045.44","sqft","18300"
"1280 Beechwood Blvd, Pittsburgh, PA 15206","1280 Beechwood Blvd","Pittsburgh","PA","15206","11629551","https://www.zillow.com/homedetails/1280-Beechwood-Blvd-Pittsburgh-PA-15206/11629551_zpid/","TRUE","SOLD","1250000","8","5","5816","40.446297","-79.918816","FALSE","2021-12-07","SINGLE_FAMILY","0.257093663911846","acres","774500"
"621 Gettysburg St, Pittsburgh, PA 15206","621 Gettysburg St","Pittsburgh","PA","15206","11629218","https://www.zillow.com/homedetails/621-Gettysburg-St-Pittsburgh-PA-15206/11629218_zpid/","TRUE","SOLD","319900","4","3","1975","40.448025","-79.91664","FALSE","2021-12-03","SINGLE_FAMILY","2374.02","sqft","211000"
"5524 Stanton Ave, Pittsburgh, PA 15206","5524 Stanton Ave","Pittsburgh","PA","15206","11622294","https://www.zillow.com/homedetails/5524-Stanton-Ave-Pittsburgh-PA-15206/11622294_zpid/","TRUE","SOLD","465000",NA,"0",NA,"40.47175","-79.92769","FALSE","2021-12-03","MULTI_FAMILY",NA,NA,"77900"
"607 N Euclid Ave, Pittsburgh, PA 15206","607 N Euclid Ave","Pittsburgh","PA","15206","11622899","https://www.zillow.com/homedetails/607-N-Euclid-Ave-Pittsburgh-PA-15206/11622899_zpid/","TRUE","SOLD","455000","5","4","2656","40.46818","-79.92475","FALSE","2021-12-03","SINGLE_FAMILY","3630","sqft","244100"
"512 N Aiken Ave, Pittsburgh, PA 15206","512 N Aiken Ave","Pittsburgh","PA","15206","11519704","https://www.zillow.com/homedetails/512-N-Aiken-Ave-Pittsburgh-PA-15206/11519704_zpid/","TRUE","SOLD","350000","2","2","1350","40.468956","-79.93349","FALSE","2021-12-02","SINGLE_FAMILY","2992.572","sqft","72600"
"1426 Morningside Ave, Pittsburgh, PA 15206","1426 Morningside Ave","Pittsburgh","PA","15206","11278672","https://www.zillow.com/homedetails/1426-Morningside-Ave-Pittsburgh-PA-15206/11278672_zpid/","TRUE","SOLD","350000","3","2","1320","40.48201","-79.9296","FALSE","2021-11-30","SINGLE_FAMILY","3001.284","sqft","109500"
"1239 N Highland Ave, Pittsburgh, PA 15206","1239 N Highland Ave","Pittsburgh","PA","15206","11620483","https://www.zillow.com/homedetails/1239-N-Highland-Ave-Pittsburgh-PA-15206/11620483_zpid/","TRUE","SOLD","560000","3","3","3630","40.475666","-79.91843","FALSE","2021-11-30","SINGLE_FAMILY","4878.72","sqft","168300"
"710 N Beatty St, Pittsburgh, PA 15206","710 N Beatty St","Pittsburgh","PA","15206","11622963","https://www.zillow.com/homedetails/710-N-Beatty-St-Pittsburgh-PA-15206/11622963_zpid/","TRUE","SOLD","450000","3","3","1961","40.46868","-79.92257","FALSE","2021-11-30","SINGLE_FAMILY","2600.532","sqft","162900"
"212 Emerson St, Pittsburgh, PA 15206","212 Emerson St","Pittsburgh","PA","15206","11624604","https://www.zillow.com/homedetails/212-Emerson-St-Pittsburgh-PA-15206/11624604_zpid/","TRUE","SOLD","620000","4","4","2826","40.45893","-79.92358","FALSE","2021-11-30","SINGLE_FAMILY","3001.284","sqft","458900"
"201 N Graham St, Pittsburgh, PA 15206","201 N Graham St","Pittsburgh","PA","15206","11520355","https://www.zillow.com/homedetails/201-N-Graham-St-Pittsburgh-PA-15206/11520355_zpid/","TRUE","SOLD","227500","5","2","2361","40.465645","-79.93472","FALSE","2021-11-29","SINGLE_FAMILY","2652.804","sqft","20000"
"727 Mellon St, Pittsburgh, PA 15206","727 Mellon St","Pittsburgh","PA","15206","11622312","https://www.zillow.com/homedetails/727-Mellon-St-Pittsburgh-PA-15206/11622312_zpid/","TRUE","SOLD","455000","5","4","2340","40.470116","-79.925896","FALSE","2021-11-24","SINGLE_FAMILY","0","sqft","97100"
"531 N Euclid Ave, Pittsburgh, PA 15206","531 N Euclid Ave","Pittsburgh","PA","15206","11622894","https://www.zillow.com/homedetails/531-N-Euclid-Ave-Pittsburgh-PA-15206/11622894_zpid/","TRUE","SOLD","180000","3","2",NA,"40.467804","-79.92497","FALSE","2021-11-23","SINGLE_FAMILY",NA,NA,"56200"
"5826 Jackson St, Pittsburgh, PA 15206","5826 Jackson St","Pittsburgh","PA","15206","2122417314","https://www.zillow.com/homedetails/5826-Jackson-St-Pittsburgh-PA-15206/2122417314_zpid/","TRUE","SOLD","305000","0","2","1400","40.471275","-79.921394","FALSE","2021-11-22","SINGLE_FAMILY","1000","sqft",NA
"757 Chislett St, Pittsburgh, PA 15206","757 Chislett St","Pittsburgh","PA","15206","11620647","https://www.zillow.com/homedetails/757-Chislett-St-Pittsburgh-PA-15206/11620647_zpid/","TRUE","SOLD","395175",NA,"0",NA,"40.472927","-79.931","FALSE","2021-11-22","MULTI_FAMILY",NA,NA,"72200"
"1927 Antietam St, Pittsburgh, PA 15206","1927 Antietam St","Pittsburgh","PA","15206","11278513","https://www.zillow.com/homedetails/1927-Antietam-St-Pittsburgh-PA-15206/11278513_zpid/","TRUE","SOLD","260000","3","2","1264","40.4864","-79.92275","FALSE","2021-11-19","SINGLE_FAMILY","3001.284","sqft","64000"
"6637 Stanton Ave, Pittsburgh, PA 15206","6637 Stanton Ave","Pittsburgh","PA","15206","11282847","https://www.zillow.com/homedetails/6637-Stanton-Ave-Pittsburgh-PA-15206/11282847_zpid/","TRUE","SOLD","230000","2","1","810","40.473713","-79.911385","FALSE","2021-11-19","TOWNHOUSE","3258.288","sqft","78200"
"930 Mellon St, Pittsburgh, PA 15206","930 Mellon St","Pittsburgh","PA","15206","164696499","https://www.zillow.com/homedetails/930-Mellon-St-Pittsburgh-PA-15206/164696499_zpid/","TRUE","SOLD","765000","3","4","2540","40.47306","-79.92341","FALSE","2021-11-18","SINGLE_FAMILY","2591.82","sqft","316500"
"637 Chislett St, Pittsburgh, PA 15206","637 Chislett St","Pittsburgh","PA","15206","11622261","https://www.zillow.com/homedetails/637-Chislett-St-Pittsburgh-PA-15206/11622261_zpid/","TRUE","SOLD","320000","6","3","2528","40.470863","-79.93069","FALSE","2021-11-17","SINGLE_FAMILY","4687.056","sqft","130600"
"1700 Trinity St, Pittsburgh, PA 15206","1700 Trinity St","Pittsburgh","PA","15206","11277870","https://www.zillow.com/homedetails/1700-Trinity-St-Pittsburgh-PA-15206/11277870_zpid/","TRUE","SOLD","300000","3","2","1884","40.486897","-79.93044","FALSE","2021-11-16","SINGLE_FAMILY","5658.444","sqft","70000"
"119 S Graham St, Pittsburgh, PA 15206","119 S Graham St","Pittsburgh","PA","15206","11521046","https://www.zillow.com/homedetails/119-S-Graham-St-Pittsburgh-PA-15206/11521046_zpid/","TRUE","SOLD","252000",NA,"0",NA,"40.463688","-79.935234","FALSE","2021-11-16","MULTI_FAMILY",NA,NA,"168200"
"364 Enright Ct, Pittsburgh, PA 15206","364 Enright Ct","Pittsburgh","PA","15206","11624373","https://www.zillow.com/homedetails/364-Enright-Ct-Pittsburgh-PA-15206/11624373_zpid/",NA,"SOLD","150000","4","1.5","1364","40.461308","-79.91817","FALSE","2021-11-16","TOWNHOUSE","2548","sqft","69300"
"1632 Chislett St, Pittsburgh, PA 15206","1632 Chislett St","Pittsburgh","PA","15206","11278706","https://www.zillow.com/homedetails/1632-Chislett-St-Pittsburgh-PA-15206/11278706_zpid/","TRUE","SOLD","475000","4","4","2550","40.483414","-79.926994","FALSE","2021-11-15","SINGLE_FAMILY","2914.164","sqft","199100"
"5620 Rippey St, Pittsburgh, PA 15206","5620 Rippey St","Pittsburgh","PA","15206","2080350245","https://www.zillow.com/homedetails/5620-Rippey-St-Pittsburgh-PA-15206/2080350245_zpid/","TRUE","SOLD","1625000",NA,"0",NA,"40.466053","-79.92809","FALSE","2021-11-12","MULTI_FAMILY",NA,NA,NA
"1023 Winterton St, Pittsburgh, PA 15206","1023 Winterton St","Pittsburgh","PA","15206","11282714","https://www.zillow.com/homedetails/1023-Winterton-St-Pittsburgh-PA-15206/11282714_zpid/","TRUE","SOLD","400000","3","2","1253","40.47259","-79.9141","FALSE","2021-11-12","SINGLE_FAMILY","4721.904","sqft","138700"
"1225 Jancey St, Pittsburgh, PA 15206","1225 Jancey St","Pittsburgh","PA","15206","11619482","https://www.zillow.com/homedetails/1225-Jancey-St-Pittsburgh-PA-15206/11619482_zpid/","TRUE","SOLD","251000","3","2","1491","40.480198","-79.92975","FALSE","2021-11-10","SINGLE_FAMILY","3001.284","sqft","106900"
"213 Elysian St, Pittsburgh, PA 15206","213 Elysian St","Pittsburgh","PA","15206","11286991","https://www.zillow.com/homedetails/213-Elysian-St-Pittsburgh-PA-15206/11286991_zpid/","TRUE","SOLD","620000","4","3","3224","40.45228","-79.9137","FALSE","2021-11-09","SINGLE_FAMILY","2901.096","sqft","390200"
"938 N Sheridan Ave, Pittsburgh, PA 15206","938 N Sheridan Ave","Pittsburgh","PA","15206","11622608","https://www.zillow.com/homedetails/938-N-Sheridan-Ave-Pittsburgh-PA-15206/11622608_zpid/","TRUE","SOLD","374400","3","3","1334","40.471848","-79.91706","FALSE","2021-11-05","SINGLE_FAMILY","7640.424","sqft","226600"
"604 N Euclid Ave, Pittsburgh, PA 15206","604 N Euclid Ave","Pittsburgh","PA","15206","11622989","https://www.zillow.com/homedetails/604-N-Euclid-Ave-Pittsburgh-PA-15206/11622989_zpid/","TRUE","SOLD","345000","6","4","3591","40.467964","-79.92426","FALSE","2021-11-05","SINGLE_FAMILY","4199.184","sqft","140000"
"1185-1187 Chislett St, Pittsburgh, PA 15206","1185-1187 Chislett St","Pittsburgh","PA","15206","2080549832","https://www.zillow.com/homedetails/1185-1187-Chislett-St-Pittsburgh-PA-15206/2080549832_zpid/","TRUE","SOLD","315000",NA,"0",NA,NA,NA,"FALSE","2021-11-04","MULTI_FAMILY","4356","sqft",NA
"1185 1185/1187 Chislett St, Pittsburgh, PA 15206","1185 1185/1187 Chislett St","Pittsburgh","PA","15206","2076557615","https://www.zillow.com/homedetails/1185-1185-1187-Chislett-St-Pittsburgh-PA-15206/2076557615_zpid/","TRUE","SOLD","315000",NA,"0",NA,NA,NA,"FALSE","2021-11-04","MULTI_FAMILY",NA,NA,NA
"716 N Saint Clair St, Pittsburgh, PA 15206","716 N Saint Clair St","Pittsburgh","PA","15206","11622986","https://www.zillow.com/homedetails/716-N-Saint-Clair-St-Pittsburgh-PA-15206/11622986_zpid/","TRUE","SOLD","447000","4","3","2820","40.469677","-79.92434","FALSE","2021-11-04","SINGLE_FAMILY","3436.884","sqft","160600"
"600 N Negley Ave, Pittsburgh, PA 15206","600 N Negley Ave","Pittsburgh","PA","15206","11622776","https://www.zillow.com/homedetails/600-N-Negley-Ave-Pittsburgh-PA-15206/11622776_zpid/","TRUE","SOLD","285000","3","2","2040","40.468777","-79.92714","FALSE","2021-11-03","SINGLE_FAMILY","2861.892","sqft","110000"
"406 Enright Ct, Pittsburgh, PA 15206","406 Enright Ct","Pittsburgh","PA","15206","59835569","https://www.zillow.com/homedetails/406-Enright-Ct-Pittsburgh-PA-15206/59835569_zpid/","TRUE","SOLD","130000","3","1","1040","40.460953","-79.91635","FALSE","2021-11-03","TOWNHOUSE","2034.252","sqft","34800"
"1145 Duffield St, Pittsburgh, PA 15206","1145 Duffield St","Pittsburgh","PA","15206","11619776","https://www.zillow.com/homedetails/1145-Duffield-St-Pittsburgh-PA-15206/11619776_zpid/","TRUE","SOLD","310000","3","2","1480","40.47915","-79.9322","FALSE","2021-11-02","SINGLE_FAMILY","3933.468","sqft","102900"
"322 N Fairmount St, Pittsburgh, PA 15206","322 N Fairmount St","Pittsburgh","PA","15206","11623223","https://www.zillow.com/homedetails/322-N-Fairmount-St-Pittsburgh-PA-15206/11623223_zpid/","TRUE","SOLD","224000","6","3","2882","40.467155","-79.93098","FALSE","2021-11-01","SINGLE_FAMILY","4072","sqft","116200"
"6428 Melissa St, Pittsburgh, PA 15206","6428 Melissa St","Pittsburgh","PA","15206","300248336","https://www.zillow.com/homedetails/6428-Melissa-St-Pittsburgh-PA-15206/300248336_zpid/","TRUE","SOLD","900000","4","5","3153","40.45597","-79.91845","FALSE","2021-11-01","TOWNHOUSE","5118.3","sqft","629900"
"516 Borland St, Pittsburgh, PA 15206","516 Borland St","Pittsburgh","PA","15206","121887096","https://www.zillow.com/homedetails/516-Borland-St-Pittsburgh-PA-15206/121887096_zpid/","TRUE","SOLD","275000","2","2","998","40.46705","-79.92446","FALSE","2021-10-29","SINGLE_FAMILY","2273.832","sqft","129700"
"6910 Churchland St, Pittsburgh, PA 15206","6910 Churchland St","Pittsburgh","PA","15206","11336657","https://www.zillow.com/homedetails/6910-Churchland-St-Pittsburgh-PA-15206/11336657_zpid/","TRUE","SOLD","28000","3","2","1400","40.47286","-79.898476","FALSE","2021-10-29","SINGLE_FAMILY","2500.344","sqft","34500"
"1124 N Euclid Ave, Pittsburgh, PA 15206","1124 N Euclid Ave","Pittsburgh","PA","15206","11620509","https://www.zillow.com/homedetails/1124-N-Euclid-Ave-Pittsburgh-PA-15206/11620509_zpid/","TRUE","SOLD","390000","5","2","2721","40.4748","-79.920074","FALSE","2021-10-29","SINGLE_FAMILY","4647.852","sqft","122300"
"6910 Churchland St, Pittsburgh, PA 15206","6910 Churchland St","Pittsburgh","PA","15206","164277519","https://www.zillow.com/homedetails/6910-Churchland-St-Pittsburgh-PA-15206/164277519_zpid/",NA,"SOLD","28000",NA,NA,NA,"40.47289","-79.89839","FALSE","2021-10-29","SINGLE_FAMILY","0.301308539944904","acres","4700"
"5623 Jackson St, Pittsburgh, PA 15206","5623 Jackson St","Pittsburgh","PA","15206","59835553","https://www.zillow.com/homedetails/5623-Jackson-St-Pittsburgh-PA-15206/59835553_zpid/","TRUE","SOLD","222000",NA,"0",NA,"40.472725","-79.92471","FALSE","2021-10-28","MULTI_FAMILY",NA,NA,"89200"
"301 Elysian St, Pittsburgh, PA 15206","301 Elysian St","Pittsburgh","PA","15206","11286984","https://www.zillow.com/homedetails/301-Elysian-St-Pittsburgh-PA-15206/11286984_zpid/","TRUE","SOLD","441000","5","2","2491","40.45185","-79.913574","FALSE","2021-10-28","SINGLE_FAMILY","2591.82","sqft","223000"
"1643 Jancey St, Pittsburgh, PA 15206","1643 Jancey St","Pittsburgh","PA","15206","11278765","https://www.zillow.com/homedetails/1643-Jancey-St-Pittsburgh-PA-15206/11278765_zpid/","TRUE","SOLD","230000","3","1",NA,"40.48381","-79.92859","FALSE","2021-10-28","SINGLE_FAMILY",NA,NA,"107900"
"236 S Negley Ave, Pittsburgh, PA 15206","236 S Negley Ave","Pittsburgh","PA","15206","2076986316","https://www.zillow.com/homedetails/236-S-Negley-Ave-Pittsburgh-PA-15206/2076986316_zpid/","TRUE","SOLD","887500",NA,"0",NA,"40.46106","-79.93252","FALSE","2021-10-26","MULTI_FAMILY",NA,NA,NA
"230 S Negley Ave, Pittsburgh, PA 15206","230 S Negley Ave","Pittsburgh","PA","15206","2076986414","https://www.zillow.com/homedetails/230-S-Negley-Ave-Pittsburgh-PA-15206/2076986414_zpid/","TRUE","SOLD","887500",NA,"0",NA,"40.461197","-79.932434","FALSE","2021-10-26","MULTI_FAMILY",NA,NA,NA
"742 N Negley Ave, Pittsburgh, PA 15206","742 N Negley Ave","Pittsburgh","PA","15206","2076986060","https://www.zillow.com/homedetails/742-N-Negley-Ave-Pittsburgh-PA-15206/2076986060_zpid/","TRUE","SOLD","900000",NA,"0",NA,"40.470837","-79.926186","FALSE","2021-10-26","MULTI_FAMILY",NA,NA,NA
"5960 Wellesley Ave, Pittsburgh, PA 15206","5960 Wellesley Ave","Pittsburgh","PA","15206","2076957748","https://www.zillow.com/homedetails/5960-Wellesley-Ave-Pittsburgh-PA-15206/2076957748_zpid/","TRUE","SOLD","1200000",NA,"0",NA,"40.472443","-79.92016","FALSE","2021-10-26","MULTI_FAMILY",NA,NA,NA
"1265 Beechwood Blvd, Pittsburgh, PA 15206","1265 Beechwood Blvd","Pittsburgh","PA","15206","11629578","https://www.zillow.com/homedetails/1265-Beechwood-Blvd-Pittsburgh-PA-15206/11629578_zpid/","TRUE","SOLD","1400000","7","5","5834","40.446888","-79.91801","FALSE","2021-10-26","SINGLE_FAMILY","0.27","acres","767100"
"6614 Apple St, Pittsburgh, PA 15206","6614 Apple St","Pittsburgh","PA","15206","11284913","https://www.zillow.com/homedetails/6614-Apple-St-Pittsburgh-PA-15206/11284913_zpid/","TRUE","SOLD","70000","3","1","1438","40.46619","-79.90275","FALSE","2021-10-22","SINGLE_FAMILY","2879.316","sqft","21800"
