"Address","Street","City","State","ZipCode","zpid","url","hasImage","status","soldPrice","beds","baths","area","latitude","longitude","isZillowOwned","soldDate","Type","lotArea","lotAreaUnits","taxAssessedValue"
"7541 Melrose St, Pittsburgh, PA 15218","7541 Melrose St","Pittsburgh","PA",15218,11383346,"https://www.zillow.com/homedetails/7541-Melrose-St-Pittsburgh-PA-15218/11383346_zpid/",NA,"SOLD",26000,4,1,1336,40.41768,-79.880745,FALSE,"2020-01-22","SINGLE_FAMILY",2874,"sqft",30800
"2326 Columbia Ave, Pittsburgh, PA 15218","2326 Columbia Ave","Pittsburgh","PA",15218,11382853,"https://www.zillow.com/homedetails/2326-Columbia-Ave-Pittsburgh-PA-15218/11382853_zpid/",TRUE,"SOLD",76000,3,2,1178,40.42234,-79.878204,FALSE,"2020-01-22","SINGLE_FAMILY",5776,"sqft",102500
"2208 Hawthorne Ave, Pittsburgh, PA 15218","2208 Hawthorne Ave","Pittsburgh","PA",15218,11382790,"https://www.zillow.com/homedetails/2208-Hawthorne-Ave-Pittsburgh-PA-15218/11382790_zpid/",TRUE,"SOLD",77000,4,2,2050,40.42147,-79.88281,FALSE,"2020-01-17","SINGLE_FAMILY",2625,"sqft",46000
"7942 Saint Lawrence Ave, Pittsburgh, PA 15218","7942 Saint Lawrence Ave","Pittsburgh","PA",15218,11382347,"https://www.zillow.com/homedetails/7942-Saint-Lawrence-Ave-Pittsburgh-PA-15218/11382347_zpid/",TRUE,"SOLD",179900,4,3,1650,40.42536,-79.87999,FALSE,"2020-01-15","SINGLE_FAMILY",5850,"sqft",47400
"Love St, Pittsburgh, PA 15218","Love St","Pittsburgh","PA",15218,164559308,"https://www.zillow.com/homedetails/Love-St-Pittsburgh-PA-15218/164559308_zpid/",NA,"SOLD",196000,NA,NA,NA,40.419994,-79.9049,FALSE,"2020-01-14","SINGLE_FAMILY",2500,"sqft",1200
"47 Lilmont Dr, Pittsburgh, PA 15218","47 Lilmont Dr","Pittsburgh","PA",15218,11383201,"https://www.zillow.com/homedetails/47-Lilmont-Dr-Pittsburgh-PA-15218/11383201_zpid/",TRUE,"SOLD",135000,2,2,988,40.419655,-79.8749,FALSE,"2020-01-14","SINGLE_FAMILY",7174,"sqft",68300
"1146 Love St, Pittsburgh, PA 15218","1146 Love St","Pittsburgh","PA",15218,11290192,"https://www.zillow.com/homedetails/1146-Love-St-Pittsburgh-PA-15218/11290192_zpid/",TRUE,"SOLD",196000,3,2,1234,40.420002,-79.9048,FALSE,"2020-01-14","SINGLE_FAMILY",2500,"sqft",148300
"27 McKelvey Ave, Pittsburgh, PA 15218","27 McKelvey Ave","Pittsburgh","PA",15218,11381625,"https://www.zillow.com/homedetails/27-McKelvey-Ave-Pittsburgh-PA-15218/11381625_zpid/",TRUE,"SOLD",202000,4,3,2080,40.431892,-79.87429,FALSE,"2020-01-13","MULTI_FAMILY",6600,"sqft",143700
"1130 Uptegraf St, Pittsburgh, PA 15218","1130 Uptegraf St","Pittsburgh","PA",15218,11290258,"https://www.zillow.com/homedetails/1130-Uptegraf-St-Pittsburgh-PA-15218/11290258_zpid/",TRUE,"SOLD",80000,2,2,1056,40.420647,-79.9055,FALSE,"2020-01-09","SINGLE_FAMILY",2500,"sqft",119300
"131 Gordon St, Pittsburgh, PA 15218","131 Gordon St","Pittsburgh","PA",15218,11381916,"https://www.zillow.com/homedetails/131-Gordon-St-Pittsburgh-PA-15218/11381916_zpid/",NA,"SOLD",329000,NA,NA,NA,40.4281,-79.88266,FALSE,"2020-01-08","SINGLE_FAMILY",7020,"sqft",9600
"134 Gordon St, Pittsburgh, PA 15218","134 Gordon St","Pittsburgh","PA",15218,11344369,"https://www.zillow.com/homedetails/134-Gordon-St-Pittsburgh-PA-15218/11344369_zpid/",TRUE,"SOLD",329000,6,3,3547,40.428165,-79.88289,FALSE,"2020-01-08","SINGLE_FAMILY",0.275482093663912,"acres",184800
"2214 Woodstock Ave, Pittsburgh, PA 15218","2214 Woodstock Ave","Pittsburgh","PA",15218,11345858,"https://www.zillow.com/homedetails/2214-Woodstock-Ave-Pittsburgh-PA-15218/11345858_zpid/",TRUE,"SOLD",28500,3,2,1635,40.419125,-79.88468,FALSE,"2020-01-06","SINGLE_FAMILY",3049,"sqft",57800
"852 E Hutchinson Ave, Pittsburgh, PA 15218","852 E Hutchinson Ave","Pittsburgh","PA",15218,11343418,"https://www.zillow.com/homedetails/852-E-Hutchinson-Ave-Pittsburgh-PA-15218/11343418_zpid/",TRUE,"SOLD",280000,5,2,2384,40.43516,-79.883644,FALSE,"2020-01-06","SINGLE_FAMILY",4599,"sqft",154800
"2129 Columbia Ave, Pittsburgh, PA 15218","2129 Columbia Ave","Pittsburgh","PA",15218,11382648,"https://www.zillow.com/homedetails/2129-Columbia-Ave-Pittsburgh-PA-15218/11382648_zpid/",TRUE,"SOLD",30000,3,1,1374,40.423462,-79.88173,FALSE,"2020-01-06","SINGLE_FAMILY",1598,"sqft",67500
"7417 Park Ave, Pittsburgh, PA 15218","7417 Park Ave","Pittsburgh","PA",15218,164582376,"https://www.zillow.com/homedetails/7417-Park-Ave-Pittsburgh-PA-15218/164582376_zpid/",NA,"SOLD",165000,NA,NA,NA,40.419716,-79.88812,FALSE,"2020-01-02","SINGLE_FAMILY",2610,"sqft",800
"6903 Church St, Pittsburgh, PA 15218","6903 Church St","Pittsburgh","PA",15218,11345430,"https://www.zillow.com/homedetails/6903-Church-St-Pittsburgh-PA-15218/11345430_zpid/",NA,"SOLD",134000,3,1.5,1232,40.418995,-79.897385,FALSE,"2019-12-31","SINGLE_FAMILY",6500,"sqft",102500
"7143 Harrison Ave, Pittsburgh, PA 15218","7143 Harrison Ave","Pittsburgh","PA",15218,11345010,"https://www.zillow.com/homedetails/7143-Harrison-Ave-Pittsburgh-PA-15218/11345010_zpid/",TRUE,"SOLD",55000,2,1,938,40.422733,-79.89646,FALSE,"2019-12-26","TOWNHOUSE",792,"sqft",37000
"1131 Laclair Ave, Pittsburgh, PA 15218","1131 Laclair Ave","Pittsburgh","PA",15218,11343623,"https://www.zillow.com/homedetails/1131-Laclair-Ave-Pittsburgh-PA-15218/11343623_zpid/",TRUE,"SOLD",336000,4,2,2176,40.43115,-79.89507,FALSE,"2019-12-24","SINGLE_FAMILY",5998,"sqft",255400
"144 W Swissvale Ave, Pittsburgh, PA 15218","144 W Swissvale Ave","Pittsburgh","PA",15218,11343835,"https://www.zillow.com/homedetails/144-W-Swissvale-Ave-Pittsburgh-PA-15218/11343835_zpid/",TRUE,"SOLD",338750,4,3,1207,40.431633,-79.88693,FALSE,"2019-12-23","SINGLE_FAMILY",0.288613406795225,"acres",260000
"7214 Raymond St, Pittsburgh, PA 15218","7214 Raymond St","Pittsburgh","PA",15218,11344396,"https://www.zillow.com/homedetails/7214-Raymond-St-Pittsburgh-PA-15218/11344396_zpid/",TRUE,"SOLD",100500,2,1,804,40.425255,-79.89741,FALSE,"2019-12-19","SINGLE_FAMILY",2500,"sqft",86600
"1749 Harvard Ave, Pittsburgh, PA 15218","1749 Harvard Ave","Pittsburgh","PA",15218,11344610,"https://www.zillow.com/homedetails/1749-Harvard-Ave-Pittsburgh-PA-15218/11344610_zpid/",NA,"SOLD",75000,3,2,1500,40.42488,-79.89166,FALSE,"2019-12-19","SINGLE_FAMILY",3660,"sqft",63000
"1131 Laclair St, Pittsburgh, PA 15218","1131 Laclair St","Pittsburgh","PA",15218,2076500503,"https://www.zillow.com/homedetails/1131-Laclair-St-Pittsburgh-PA-15218/2076500503_zpid/",NA,"SOLD",336000,NA,NA,NA,40.431694,-79.895805,FALSE,"2019-12-18","SINGLE_FAMILY",NA,NA,NA
"2232 Delaware Ave, Pittsburgh, PA 15218","2232 Delaware Ave","Pittsburgh","PA",15218,11382754,"https://www.zillow.com/homedetails/2232-Delaware-Ave-Pittsburgh-PA-15218/11382754_zpid/",TRUE,"SOLD",75000,2,1,414,40.42344,-79.87941,FALSE,"2019-12-18","SINGLE_FAMILY",3149,"sqft",44200
"7715 Stanton Ave, Pittsburgh, PA 15218","7715 Stanton Ave","Pittsburgh","PA",15218,11344879,"https://www.zillow.com/homedetails/7715-Stanton-Ave-Pittsburgh-PA-15218/11344879_zpid/",TRUE,"SOLD",360000,2,1.5,1400,40.423607,-79.88561,FALSE,"2019-12-18","TOWNHOUSE",1500,"sqft",40000
"7709 Stanton Ave, Pittsburgh, PA 15218","7709 Stanton Ave","Pittsburgh","PA",15218,11344876,"https://www.zillow.com/homedetails/7709-Stanton-Ave-Pittsburgh-PA-15218/11344876_zpid/",TRUE,"SOLD",360000,2,1.5,1400,40.423462,-79.88558,FALSE,"2019-12-18","TOWNHOUSE",10500,"sqft",40000
"957 Milton St, Pittsburgh, PA 15218","957 Milton St","Pittsburgh","PA",15218,11343080,"https://www.zillow.com/homedetails/957-Milton-St-Pittsburgh-PA-15218/11343080_zpid/",TRUE,"SOLD",369240,3,2,1680,40.43413,-79.89595,FALSE,"2019-12-18","SINGLE_FAMILY",3841,"sqft",230400
"7711 Stanton Ave, Pittsburgh, PA 15218","7711 Stanton Ave","Pittsburgh","PA",15218,11344877,"https://www.zillow.com/homedetails/7711-Stanton-Ave-Pittsburgh-PA-15218/11344877_zpid/",TRUE,"SOLD",360000,NA,0,940,40.423527,-79.88564,FALSE,"2019-12-18","MULTI_FAMILY",1500,"sqft",29700
"7713 Stanton Ave, Pittsburgh, PA 15218","7713 Stanton Ave","Pittsburgh","PA",15218,11344878,"https://www.zillow.com/homedetails/7713-Stanton-Ave-Pittsburgh-PA-15218/11344878_zpid/",TRUE,"SOLD",360000,NA,0,940,40.423553,-79.88556,FALSE,"2019-12-18","MULTI_FAMILY",1500,"sqft",40000
"7721 Stanton Ave, Pittsburgh, PA 15218","7721 Stanton Ave","Pittsburgh","PA",15218,11344882,"https://www.zillow.com/homedetails/7721-Stanton-Ave-Pittsburgh-PA-15218/11344882_zpid/",TRUE,"SOLD",360000,NA,0,940,40.423706,-79.885506,FALSE,"2019-12-18","MULTI_FAMILY",1500,"sqft",40000
"7719 Stanton Ave, Pittsburgh, PA 15218","7719 Stanton Ave","Pittsburgh","PA",15218,11344881,"https://www.zillow.com/homedetails/7719-Stanton-Ave-Pittsburgh-PA-15218/11344881_zpid/",TRUE,"SOLD",360000,NA,0,8760,40.423664,-79.88552,FALSE,"2019-12-18","MULTI_FAMILY",1520,"sqft",40000
"7717 Stanton Ave, Pittsburgh, PA 15218","7717 Stanton Ave","Pittsburgh","PA",15218,11344880,"https://www.zillow.com/homedetails/7717-Stanton-Ave-Pittsburgh-PA-15218/11344880_zpid/",TRUE,"SOLD",360000,NA,0,940,40.42365,-79.885605,FALSE,"2019-12-18","MULTI_FAMILY",1500,"sqft",40000
"7364 Schley Ave, Pittsburgh, PA 15218","7364 Schley Ave","Pittsburgh","PA",15218,11345676,"https://www.zillow.com/homedetails/7364-Schley-Ave-Pittsburgh-PA-15218/11345676_zpid/",TRUE,"SOLD",143000,5,2,1361,40.419807,-79.88992,FALSE,"2019-12-17","SINGLE_FAMILY",2530,"sqft",123300
"2017 Lafayette St, Pittsburgh, PA 15218","2017 Lafayette St","Pittsburgh","PA",15218,11345655,"https://www.zillow.com/homedetails/2017-Lafayette-St-Pittsburgh-PA-15218/11345655_zpid/",TRUE,"SOLD",91400,2,2,996,40.419823,-79.89144,FALSE,"2019-12-17","SINGLE_FAMILY",2158,"sqft",78800
"7822 Riverview Ave, Pittsburgh, PA 15218","7822 Riverview Ave","Pittsburgh","PA",15218,11382795,"https://www.zillow.com/homedetails/7822-Riverview-Ave-Pittsburgh-PA-15218/11382795_zpid/",NA,"SOLD",52500,2,1.5,1200,40.423386,-79.8789,FALSE,"2019-12-17","SINGLE_FAMILY",7445,"sqft",71200
"152 Oakview Ave, Pittsburgh, PA 15218","152 Oakview Ave","Pittsburgh","PA",15218,11381681,"https://www.zillow.com/homedetails/152-Oakview-Ave-Pittsburgh-PA-15218/11381681_zpid/",TRUE,"SOLD",259900,3,3,1280,40.429314,-79.882,FALSE,"2019-12-16","SINGLE_FAMILY",7771,"sqft",232700
"8006 Westmoreland Ave, Pittsburgh, PA 15218","8006 Westmoreland Ave","Pittsburgh","PA",15218,11381999,"https://www.zillow.com/homedetails/8006-Westmoreland-Ave-Pittsburgh-PA-15218/11381999_zpid/",TRUE,"SOLD",176000,5,2,1548,40.426212,-79.88111,FALSE,"2019-12-12","SINGLE_FAMILY",4521,"sqft",151700
"7040 McClure Ave, Pittsburgh, PA 15218","7040 McClure Ave","Pittsburgh","PA",15218,11345475,"https://www.zillow.com/homedetails/7040-McClure-Ave-Pittsburgh-PA-15218/11345475_zpid/",TRUE,"SOLD",159500,3,1,1144,40.420124,-79.896774,FALSE,"2019-12-12","SINGLE_FAMILY",6502,"sqft",137500
"116 Ivy St, Pittsburgh, PA 15218","116 Ivy St","Pittsburgh","PA",15218,11344217,"https://www.zillow.com/homedetails/116-Ivy-St-Pittsburgh-PA-15218/11344217_zpid/",TRUE,"SOLD",385600,4,4,2300,40.43061,-79.88539,FALSE,"2019-12-10","SINGLE_FAMILY",2500,"sqft",331900
"409 W Hutchinson Ave, Pittsburgh, PA 15218","409 W Hutchinson Ave","Pittsburgh","PA",15218,11343628,"https://www.zillow.com/homedetails/409-W-Hutchinson-Ave-Pittsburgh-PA-15218/11343628_zpid/",TRUE,"SOLD",569000,5,4,2293,40.433254,-79.892456,FALSE,"2019-12-10","SINGLE_FAMILY",4159,"sqft",461500
"7106 Schoyer Ave, Pittsburgh, PA 15218","7106 Schoyer Ave","Pittsburgh","PA",15218,11345078,"https://www.zillow.com/homedetails/7106-Schoyer-Ave-Pittsburgh-PA-15218/11345078_zpid/",TRUE,"SOLD",184000,3,2,1564,40.42117,-79.89666,FALSE,"2019-12-06","SINGLE_FAMILY",2744,"sqft",158600
"7708 Westmoreland Ave, Pittsburgh, PA 15218","7708 Westmoreland Ave","Pittsburgh","PA",15218,11345320,"https://www.zillow.com/homedetails/7708-Westmoreland-Ave-Pittsburgh-PA-15218/11345320_zpid/",NA,"SOLD",26000,3,1,1424,40.422935,-79.88332,FALSE,"2019-12-05","SINGLE_FAMILY",1509,"sqft",22400
"7546 Ormond St, Pittsburgh, PA 15218","7546 Ormond St","Pittsburgh","PA",15218,11383374,"https://www.zillow.com/homedetails/7546-Ormond-St-Pittsburgh-PA-15218/11383374_zpid/",TRUE,"SOLD",4000,5,0,3220,40.418575,-79.8819,FALSE,"2019-12-04","MULTI_FAMILY",2308,"sqft",700
"7469 Church St, Pittsburgh, PA 15218","7469 Church St","Pittsburgh","PA",15218,11345292,"https://www.zillow.com/homedetails/7469-Church-St-Pittsburgh-PA-15218/11345292_zpid/",TRUE,"SOLD",121200,3,1,1200,40.4231,-79.88792,FALSE,"2019-12-04","SINGLE_FAMILY",2217,"sqft",104500
"1144 Uptegraf St, Pittsburgh, PA 15218","1144 Uptegraf St","Pittsburgh","PA",15218,11290262,"https://www.zillow.com/homedetails/1144-Uptegraf-St-Pittsburgh-PA-15218/11290262_zpid/",NA,"SOLD",126000,2,1,1167,40.420673,-79.90513,FALSE,"2019-12-03","SINGLE_FAMILY",3750,"sqft",102000
"1110 Savannah Ave, Pittsburgh, PA 15218","1110 Savannah Ave","Pittsburgh","PA",15218,11343627,"https://www.zillow.com/homedetails/1110-Savannah-Ave-Pittsburgh-PA-15218/11343627_zpid/",TRUE,"SOLD",400000,3,2,1703,40.433117,-79.89204,FALSE,"2019-12-02","SINGLE_FAMILY",3049,"sqft",334500
"2008 Lacrosse St, Pittsburgh, PA 15218","2008 Lacrosse St","Pittsburgh","PA",15218,11381972,"https://www.zillow.com/homedetails/2008-Lacrosse-St-Pittsburgh-PA-15218/11381972_zpid/",TRUE,"SOLD",199900,3,2,1184,40.42643,-79.88269,FALSE,"2019-12-02","SINGLE_FAMILY",3630,"sqft",172300
"7638 Highland Ave, Pittsburgh, PA 15218","7638 Highland Ave","Pittsburgh","PA",15218,11383176,"https://www.zillow.com/homedetails/7638-Highland-Ave-Pittsburgh-PA-15218/11383176_zpid/",TRUE,"SOLD",33000,2,1,1164,40.419273,-79.879166,FALSE,"2019-11-25","SINGLE_FAMILY",2500,"sqft",54800
"7303 Church St, Pittsburgh, PA 15218","7303 Church St","Pittsburgh","PA",15218,11345189,"https://www.zillow.com/homedetails/7303-Church-St-Pittsburgh-PA-15218/11345189_zpid/",TRUE,"SOLD",68500,4,1,1572,40.421303,-79.89236,FALSE,"2019-11-25","SINGLE_FAMILY",2205,"sqft",42800
"2313 Columbia Ave, Pittsburgh, PA 15218","2313 Columbia Ave","Pittsburgh","PA",15218,11382800,"https://www.zillow.com/homedetails/2313-Columbia-Ave-Pittsburgh-PA-15218/11382800_zpid/",TRUE,"SOLD",55000,1,1,789,40.422802,-79.878784,FALSE,"2019-11-25","SINGLE_FAMILY",4199,"sqft",44200
"103 W Hutchinson Ave, Pittsburgh, PA 15218","103 W Hutchinson Ave","Pittsburgh","PA",15218,11343411,"https://www.zillow.com/homedetails/103-W-Hutchinson-Ave-Pittsburgh-PA-15218/11343411_zpid/",TRUE,"SOLD",155000,4,2,2222,40.43529,-79.8859,FALSE,"2019-11-22","MULTI_FAMILY",8550,"sqft",175000
"7627 Roslyn St, Pittsburgh, PA 15218","7627 Roslyn St","Pittsburgh","PA",15218,11345338,"https://www.zillow.com/homedetails/7627-Roslyn-St-Pittsburgh-PA-15218/11345338_zpid/",NA,"SOLD",20000,2,1,1387,40.421825,-79.88337,FALSE,"2019-11-22","SINGLE_FAMILY",2746,"sqft",37900
"2108 Hudson St, Pittsburgh, PA 15218","2108 Hudson St","Pittsburgh","PA",15218,11381891,"https://www.zillow.com/homedetails/2108-Hudson-St-Pittsburgh-PA-15218/11381891_zpid/",TRUE,"SOLD",129000,3,2,1554,40.4274,-79.88007,FALSE,"2019-11-19","SINGLE_FAMILY",5000,"sqft",111200
"2002 Hampton St, Pittsburgh, PA 15218","2002 Hampton St","Pittsburgh","PA",15218,11344893,"https://www.zillow.com/homedetails/2002-Hampton-St-Pittsburgh-PA-15218/11344893_zpid/",TRUE,"SOLD",55000,3,4,1864,40.4253,-79.883354,FALSE,"2019-11-18","SINGLE_FAMILY",2700,"sqft",76000
"2414 S Braddock Ave, Pittsburgh, PA 15218","2414 S Braddock Ave","Pittsburgh","PA",15218,11383470,"https://www.zillow.com/homedetails/2414-S-Braddock-Ave-Pittsburgh-PA-15218/11383470_zpid/",TRUE,"SOLD",26000,3,2,1160,40.417957,-79.88046,FALSE,"2019-11-18","SINGLE_FAMILY",2875,"sqft",63000
"2117 Columbia Ave, Pittsburgh, PA 15218","2117 Columbia Ave","Pittsburgh","PA",15218,11382292,"https://www.zillow.com/homedetails/2117-Columbia-Ave-Pittsburgh-PA-15218/11382292_zpid/",TRUE,"SOLD",90000,2,1,914,40.423717,-79.882164,FALSE,"2019-11-14","SINGLE_FAMILY",3118,"sqft",77600
"2327 Woodstock Ave, Pittsburgh, PA 15218","2327 Woodstock Ave","Pittsburgh","PA",15218,11383368,"https://www.zillow.com/homedetails/2327-Woodstock-Ave-Pittsburgh-PA-15218/11383368_zpid/",TRUE,"SOLD",30000,5,2,1808,40.41805,-79.882195,FALSE,"2019-11-13","SINGLE_FAMILY",2875,"sqft",87900
"Lloyd Ave, Pittsburgh, PA 15218","Lloyd Ave","Pittsburgh","PA",15218,164600486,"https://www.zillow.com/homedetails/Lloyd-Ave-Pittsburgh-PA-15218/164600486_zpid/",NA,"SOLD",45200,NA,NA,NA,40.42307,-79.87807,FALSE,"2019-11-08","SINGLE_FAMILY",756,"sqft",2900
"2209 Columbia Ave, Pittsburgh, PA 15218","2209 Columbia Ave","Pittsburgh","PA",15218,11382665,"https://www.zillow.com/homedetails/2209-Columbia-Ave-Pittsburgh-PA-15218/11382665_zpid/",TRUE,"SOLD",136000,3,2,1270,40.42331,-79.88086,FALSE,"2019-11-08","SINGLE_FAMILY",3397,"sqft",117200
"2354 Delaware Ave, Pittsburgh, PA 15218","2354 Delaware Ave","Pittsburgh","PA",15218,11382907,"https://www.zillow.com/homedetails/2354-Delaware-Ave-Pittsburgh-PA-15218/11382907_zpid/",NA,"SOLD",45200,2,1.5,460,40.42316,-79.87814,FALSE,"2019-11-08","SINGLE_FAMILY",4200,"sqft",52800
"7502 Ormond St, Pittsburgh, PA 15218","7502 Ormond St","Pittsburgh","PA",15218,11346144,"https://www.zillow.com/homedetails/7502-Ormond-St-Pittsburgh-PA-15218/11346144_zpid/",TRUE,"SOLD",58900,3,1,1220,40.41727,-79.88325,FALSE,"2019-11-07","SINGLE_FAMILY",1624,"sqft",40300
"7620 Roslyn St, Pittsburgh, PA 15218","7620 Roslyn St","Pittsburgh","PA",15218,11345352,"https://www.zillow.com/homedetails/7620-Roslyn-St-Pittsburgh-PA-15218/11345352_zpid/",TRUE,"SOLD",30000,4,2,1358,40.421448,-79.883125,FALSE,"2019-11-07","SINGLE_FAMILY",2275,"sqft",45300
"2013 Lafayette St, Pittsburgh, PA 15218","2013 Lafayette St","Pittsburgh","PA",15218,11345652,"https://www.zillow.com/homedetails/2013-Lafayette-St-Pittsburgh-PA-15218/11345652_zpid/",TRUE,"SOLD",34900,2,1,800,40.41993,-79.89147,FALSE,"2019-11-05","TOWNHOUSE",1411,"sqft",31600
"2108 Lehigh St, Pittsburgh, PA 15218","2108 Lehigh St","Pittsburgh","PA",15218,11382006,"https://www.zillow.com/homedetails/2108-Lehigh-St-Pittsburgh-PA-15218/11382006_zpid/",TRUE,"SOLD",225000,5,2,1600,40.42814,-79.87976,FALSE,"2019-11-05","SINGLE_FAMILY",10018,"sqft",194000
"1217 Macon Ave, Pittsburgh, PA 15218","1217 Macon Ave","Pittsburgh","PA",15218,11344072,"https://www.zillow.com/homedetails/1217-Macon-Ave-Pittsburgh-PA-15218/11344072_zpid/",NA,"SOLD",250000,3,1.5,1710,40.429737,-79.89531,FALSE,"2019-11-04","SINGLE_FAMILY",3600,"sqft",215500
"2208 Delaware Ave, Pittsburgh, PA 15218","2208 Delaware Ave","Pittsburgh","PA",15218,11382236,"https://www.zillow.com/homedetails/2208-Delaware-Ave-Pittsburgh-PA-15218/11382236_zpid/",TRUE,"SOLD",170000,3,1,1164,40.423656,-79.880486,FALSE,"2019-11-01","SINGLE_FAMILY",3393,"sqft",146500
"7134 Michigan Ave, Pittsburgh, PA 15218","7134 Michigan Ave","Pittsburgh","PA",15218,11344943,"https://www.zillow.com/homedetails/7134-Michigan-Ave-Pittsburgh-PA-15218/11344943_zpid/",TRUE,"SOLD",174900,4,2,1835,40.423065,-79.89687,FALSE,"2019-11-01","SINGLE_FAMILY",3628,"sqft",124300
"1713 Hays St, Pittsburgh, PA 15218","1713 Hays St","Pittsburgh","PA",15218,11344755,"https://www.zillow.com/homedetails/1713-Hays-St-Pittsburgh-PA-15218/11344755_zpid/",TRUE,"SOLD",149900,3,1,1508,40.425125,-79.88936,FALSE,"2019-10-31","SINGLE_FAMILY",3598,"sqft",70000
"211 Oakview Ave, Pittsburgh, PA 15218","211 Oakview Ave","Pittsburgh","PA",15218,11381729,"https://www.zillow.com/homedetails/211-Oakview-Ave-Pittsburgh-PA-15218/11381729_zpid/",TRUE,"SOLD",165000,3,2,1610,40.42961,-79.880394,FALSE,"2019-10-31","SINGLE_FAMILY",4120,"sqft",137500
"325 Whipple St, Pittsburgh, PA 15218","325 Whipple St","Pittsburgh","PA",15218,11344431,"https://www.zillow.com/homedetails/325-Whipple-St-Pittsburgh-PA-15218/11344431_zpid/",TRUE,"SOLD",297000,4,2,2405,40.423862,-79.89828,FALSE,"2019-10-30","SINGLE_FAMILY",3301,"sqft",313000
