"Address","Street","City","State","ZipCode","zpid","url","hasImage","status","soldPrice","beds","baths","area","latitude","longitude","isZillowOwned","soldDate","Type","lotArea","lotAreaUnits","taxAssessedValue"
"424 Maple Ave, Swissvale, PA 15218","424 Maple Ave","Swissvale","PA",15218,11381759,"https://www.zillow.com/homedetails/424-Maple-Ave-Swissvale-PA-15218/11381759_zpid/",TRUE,"SOLD",475000,5,4,3696,40.430103,-79.87788,FALSE,"2020-12-30","SINGLE_FAMILY",0.818181818181818,"acres",350000
"801 E Hutchinson Ave, Pittsburgh, PA 15218","801 E Hutchinson Ave","Pittsburgh","PA",15218,11343000,"https://www.zillow.com/homedetails/801-E-Hutchinson-Ave-Pittsburgh-PA-15218/11343000_zpid/",TRUE,"SOLD",235000,3,2,1534,40.435776,-79.88506,FALSE,"2020-12-29","SINGLE_FAMILY",0,"sqft",161700
"161 Oakview Ave, Pittsburgh, PA 15218","161 Oakview Ave","Pittsburgh","PA",15218,11381697,"https://www.zillow.com/homedetails/161-Oakview-Ave-Pittsburgh-PA-15218/11381697_zpid/",TRUE,"SOLD",150000,4,2,2082,40.42981,-79.88118,FALSE,"2020-12-29","SINGLE_FAMILY",4373.424,"sqft",180800
"112 Whipple St, Pittsburgh, PA 15218","112 Whipple St","Pittsburgh","PA",15218,11290367,"https://www.zillow.com/homedetails/112-Whipple-St-Pittsburgh-PA-15218/11290367_zpid/",NA,"SOLD",86156,3,1,2184,40.419872,-79.90131,FALSE,"2020-12-29","SINGLE_FAMILY",3600,"sqft",124000
"216 Dewey St, Pittsburgh, PA 15218","216 Dewey St","Pittsburgh","PA",15218,11381594,"https://www.zillow.com/homedetails/216-Dewey-St-Pittsburgh-PA-15218/11381594_zpid/",TRUE,"SOLD",262000,3,3,NA,40.432167,-79.87458,FALSE,"2020-12-28","SINGLE_FAMILY",NA,NA,157300
"7308 Trevanion Ave, Pittsburgh, PA 15218","7308 Trevanion Ave","Pittsburgh","PA",15218,11344266,"https://www.zillow.com/homedetails/7308-Trevanion-Ave-Pittsburgh-PA-15218/11344266_zpid/",TRUE,"SOLD",375000,4,2,NA,40.427685,-79.896675,FALSE,"2020-12-23","SINGLE_FAMILY",NA,NA,194800
"7510 Calumet St, Pittsburgh, PA 15218","7510 Calumet St","Pittsburgh","PA",15218,11346146,"https://www.zillow.com/homedetails/7510-Calumet-St-Pittsburgh-PA-15218/11346146_zpid/",NA,"SOLD",12000,3,1.5,2153,40.41795,-79.88381,FALSE,"2020-12-23","SINGLE_FAMILY",2875,"sqft",43300
"1130 Savannah Ave, Pittsburgh, PA 15218","1130 Savannah Ave","Pittsburgh","PA",15218,11343590,"https://www.zillow.com/homedetails/1130-Savannah-Ave-Pittsburgh-PA-15218/11343590_zpid/",TRUE,"SOLD",300000,3,1,1536,40.43261,-79.891495,FALSE,"2020-12-18","SINGLE_FAMILY",3840,"sqft",181600
"1107 Olivia St, Pittsburgh, PA 15218","1107 Olivia St","Pittsburgh","PA",15218,11290058,"https://www.zillow.com/homedetails/1107-Olivia-St-Pittsburgh-PA-15218/11290058_zpid/",TRUE,"SOLD",249000,2,2,1450,40.421677,-79.90666,FALSE,"2020-12-17","SINGLE_FAMILY",5000,"sqft",115000
"2701 Woodstock Ave, Pittsburgh, PA 15218","2701 Woodstock Ave","Pittsburgh","PA",15218,11383858,"https://www.zillow.com/homedetails/2701-Woodstock-Ave-Pittsburgh-PA-15218/11383858_zpid/",TRUE,"SOLD",115000,NA,0,2080,40.414207,-79.87209,FALSE,"2020-12-16","MULTI_FAMILY",0.413980716253444,"acres",57500
"7929 Lloyd Ave, Pittsburgh, PA 15218","7929 Lloyd Ave","Pittsburgh","PA",15218,11382497,"https://www.zillow.com/homedetails/7929-Lloyd-Ave-Pittsburgh-PA-15218/11382497_zpid/",TRUE,"SOLD",175000,3,2,1285,40.42462,-79.87844,FALSE,"2020-12-16","SINGLE_FAMILY",0,"sqft",55000
"2701-2703 Woodstock Ave, Pittsburgh, PA 15218","2701-2703 Woodstock Ave","Pittsburgh","PA",15218,2077576179,"https://www.zillow.com/homedetails/2701-2703-Woodstock-Ave-Pittsburgh-PA-15218/2077576179_zpid/",TRUE,"SOLD",115000,NA,0,NA,40.415886,-79.878815,FALSE,"2020-12-15","MULTI_FAMILY",NA,NA,NA
"7932 Union Ave, Pittsburgh, PA 15218","7932 Union Ave","Pittsburgh","PA",15218,11344344,"https://www.zillow.com/homedetails/7932-Union-Ave-Pittsburgh-PA-15218/11344344_zpid/",TRUE,"SOLD",108500,2,2,NA,40.4262,-79.88299,FALSE,"2020-12-11","SINGLE_FAMILY",NA,NA,56000
"7244 1/2 McClure Ave, Pittsburgh, PA 15218","7244 1/2 McClure Ave","Pittsburgh","PA",15218,11345134,"https://www.zillow.com/homedetails/7244-1-2-McClure-Ave-Pittsburgh-PA-15218/11345134_zpid/",NA,"SOLD",75000,2,1,1170,40.42172,-79.89325,FALSE,"2020-12-10","SINGLE_FAMILY",1304,"sqft",43200
"164 Gordon St, Pittsburgh, PA 15218","164 Gordon St","Pittsburgh","PA",15218,11381921,"https://www.zillow.com/homedetails/164-Gordon-St-Pittsburgh-PA-15218/11381921_zpid/",TRUE,"SOLD",160000,4,1,1732,40.427906,-79.88178,FALSE,"2020-12-10","SINGLE_FAMILY",0,"sqft",165600
"2543 Woodstock Ave, Pittsburgh, PA 15218","2543 Woodstock Ave","Pittsburgh","PA",15218,11383738,"https://www.zillow.com/homedetails/2543-Woodstock-Ave-Pittsburgh-PA-15218/11383738_zpid/",NA,"SOLD",1000,2,1,992,40.415718,-79.877716,FALSE,"2020-12-09","SINGLE_FAMILY",1781,"sqft",11400
"315 W Hutchinson Ave, Pittsburgh, PA 15218","315 W Hutchinson Ave","Pittsburgh","PA",15218,11343260,"https://www.zillow.com/homedetails/315-W-Hutchinson-Ave-Pittsburgh-PA-15218/11343260_zpid/",TRUE,"SOLD",561500,5,3,2571,40.433598,-79.89165,FALSE,"2020-12-07","SINGLE_FAMILY",3927,"sqft",447000
"1914 Monongahela Ave, Pittsburgh, PA 15218","1914 Monongahela Ave","Pittsburgh","PA",15218,2079854166,"https://www.zillow.com/homedetails/1914-Monongahela-Ave-Pittsburgh-PA-15218/2079854166_zpid/",TRUE,"SOLD",175000,NA,0,NA,40.421387,-79.890366,FALSE,"2020-12-05","MULTI_FAMILY",NA,NA,NA
"7318 Schley Ave, Pittsburgh, PA 15218","7318 Schley Ave","Pittsburgh","PA",15218,164582475,"https://www.zillow.com/homedetails/7318-Schley-Ave-Pittsburgh-PA-15218/164582475_zpid/",NA,"SOLD",26000,NA,NA,NA,40.418255,-79.89082,FALSE,"2020-12-04","SINGLE_FAMILY",2750,"sqft",2200
"2347 Manor Ave, Pittsburgh, PA 15218","2347 Manor Ave","Pittsburgh","PA",15218,164600524,"https://www.zillow.com/homedetails/2347-Manor-Ave-Pittsburgh-PA-15218/164600524_zpid/",NA,"SOLD",67500,NA,NA,NA,40.42007,-79.87927,FALSE,"2020-12-04","SINGLE_FAMILY",2625,"sqft",2600
"7540 Calumet St, Pittsburgh, PA 15218","7540 Calumet St","Pittsburgh","PA",15218,11345911,"https://www.zillow.com/homedetails/7540-Calumet-St-Pittsburgh-PA-15218/11345911_zpid/",TRUE,"SOLD",130000,NA,0,NA,40.4189,-79.88296,FALSE,"2020-12-04","MULTI_FAMILY",NA,NA,55700
"2343 & 2347 Manor Ave, Pittsburgh, PA 15218","2343 & 2347 Manor Ave","Pittsburgh","PA",15218,2078127936,"https://www.zillow.com/homedetails/2343-2347-Manor-Ave-Pittsburgh-PA-15218/2078127936_zpid/",TRUE,"SOLD",67500,4,1,1650,40.420807,-79.88254,FALSE,"2020-12-04","SINGLE_FAMILY",7875,"sqft",NA
"7331 Schley Ave, Pittsburgh, PA 15218","7331 Schley Ave","Pittsburgh","PA",15218,11345969,"https://www.zillow.com/homedetails/7331-Schley-Ave-Pittsburgh-PA-15218/11345969_zpid/",NA,"SOLD",37000,3,1,1800,40.418633,-79.891235,FALSE,"2020-12-04","SINGLE_FAMILY",3000,"sqft",57700
"2607 Woodstock Pl, Pittsburgh, PA 15218","2607 Woodstock Pl","Pittsburgh","PA",15218,11383764,"https://www.zillow.com/homedetails/2607-Woodstock-Pl-Pittsburgh-PA-15218/11383764_zpid/",TRUE,"SOLD",125000,3,1,1408,40.415604,-79.87643,FALSE,"2020-12-04","SINGLE_FAMILY",0,"sqft",75300
"7316 Schley Ave, Pittsburgh, PA 15218","7316 Schley Ave","Pittsburgh","PA",15218,11346049,"https://www.zillow.com/homedetails/7316-Schley-Ave-Pittsburgh-PA-15218/11346049_zpid/",NA,"SOLD",26000,2,1.5,1684,40.41819,-79.89087,FALSE,"2020-12-04","SINGLE_FAMILY",2750,"sqft",62100
"2343 Manor Ave, Pittsburgh, PA 15218","2343 Manor Ave","Pittsburgh","PA",15218,164316632,"https://www.zillow.com/homedetails/2343-Manor-Ave-Pittsburgh-PA-15218/164316632_zpid/",NA,"SOLD",67500,4,1.5,1650,40.42011,-79.879395,FALSE,"2020-12-04","SINGLE_FAMILY",5250,"sqft",83500
"1306 Commercial St, Pittsburgh, PA 15218","1306 Commercial St","Pittsburgh","PA",15218,11290380,"https://www.zillow.com/homedetails/1306-Commercial-St-Pittsburgh-PA-15218/11290380_zpid/",TRUE,"SOLD",270000,3,2,1454,40.420982,-79.90038,FALSE,"2020-12-03","SINGLE_FAMILY",0,"sqft",198800
"7801 Saint Lawrence Ave, Pittsburgh, PA 15218","7801 Saint Lawrence Ave","Pittsburgh","PA",15218,11382701,"https://www.zillow.com/homedetails/7801-Saint-Lawrence-Ave-Pittsburgh-PA-15218/11382701_zpid/",TRUE,"SOLD",75000,2,1,1211,40.423374,-79.88159,FALSE,"2020-12-02","SINGLE_FAMILY",0,"sqft",54100
"1100 Onondago St, Pittsburgh, PA 15218","1100 Onondago St","Pittsburgh","PA",15218,164559269,"https://www.zillow.com/homedetails/1100-Onondago-St-Pittsburgh-PA-15218/164559269_zpid/",NA,"SOLD",415000,NA,NA,NA,40.421947,-79.90683,FALSE,"2020-12-01","SINGLE_FAMILY",2500,"sqft",11300
"7354 Schley Ave, Pittsburgh, PA 15218","7354 Schley Ave","Pittsburgh","PA",15218,11345672,"https://www.zillow.com/homedetails/7354-Schley-Ave-Pittsburgh-PA-15218/11345672_zpid/",TRUE,"SOLD",207000,4,2,1697,40.419502,-79.8901,FALSE,"2020-12-01","SINGLE_FAMILY",2725,"sqft",87600
"1312 Pocono St, Pittsburgh, PA 15218","1312 Pocono St","Pittsburgh","PA",15218,11290316,"https://www.zillow.com/homedetails/1312-Pocono-St-Pittsburgh-PA-15218/11290316_zpid/",TRUE,"SOLD",200000,3,2,NA,40.41923,-79.901535,FALSE,"2020-11-25","SINGLE_FAMILY",NA,NA,123100
"2234 Hampton St, Pittsburgh, PA 15218","2234 Hampton St","Pittsburgh","PA",15218,11382210,"https://www.zillow.com/homedetails/2234-Hampton-St-Pittsburgh-PA-15218/11382210_zpid/",TRUE,"SOLD",150000,3,2,1206,40.42424,-79.87921,FALSE,"2020-11-24","SINGLE_FAMILY",3627,"sqft",108900
"7471 Church St, Pittsburgh, PA 15218","7471 Church St","Pittsburgh","PA",15218,11345291,"https://www.zillow.com/homedetails/7471-Church-St-Pittsburgh-PA-15218/11345291_zpid/",TRUE,"SOLD",151505,3,2,1266,40.423126,-79.88785,FALSE,"2020-11-24","SINGLE_FAMILY",0,"sqft",34200
"2115 Noble St, Swissvale, PA 15218","2115 Noble St","Swissvale","PA",15218,2105832917,"https://www.zillow.com/homedetails/2115-Noble-St-Swissvale-PA-15218/2105832917_zpid/",NA,"SOLD",24000,2,2,2100,40.420544,-79.88491,FALSE,"2020-11-23","MULTI_FAMILY",NA,NA,NA
"7246 McClure Ave, Pittsburgh, PA 15218","7246 McClure Ave","Pittsburgh","PA",15218,11345132,"https://www.zillow.com/homedetails/7246-McClure-Ave-Pittsburgh-PA-15218/11345132_zpid/",TRUE,"SOLD",88500,2,1,1170,40.421745,-79.893196,FALSE,"2020-11-23","TOWNHOUSE",0,"sqft",45200
"2117 Noble St, Pittsburgh, PA 15218","2117 Noble St","Pittsburgh","PA",15218,11345845,"https://www.zillow.com/homedetails/2117-Noble-St-Pittsburgh-PA-15218/11345845_zpid/",TRUE,"SOLD",22000,NA,0,NA,40.4205,-79.88482,FALSE,"2020-11-23","MULTI_FAMILY",NA,NA,19500
"2121 Lloyd Ave, Pittsburgh, PA 15218","2121 Lloyd Ave","Pittsburgh","PA",15218,11381875,"https://www.zillow.com/homedetails/2121-Lloyd-Ave-Pittsburgh-PA-15218/11381875_zpid/",TRUE,"SOLD",47000,2,1,850,40.42687,-79.87995,FALSE,"2020-11-23","TOWNHOUSE",1287,"sqft",22700
"967 Macon Ave, Pittsburgh, PA 15218","967 Macon Ave","Pittsburgh","PA",15218,11343487,"https://www.zillow.com/homedetails/967-Macon-Ave-Pittsburgh-PA-15218/11343487_zpid/",TRUE,"SOLD",883057,4,5,5022,40.433258,-79.897835,FALSE,"2020-11-23","SINGLE_FAMILY",0.300964187327824,"acres",553500
"1100 Onondago St, Pittsburgh, PA 15218","1100 Onondago St","Pittsburgh","PA",15218,11290075,"https://www.zillow.com/homedetails/1100-Onondago-St-Pittsburgh-PA-15218/11290075_zpid/",TRUE,"SOLD",415000,3,3,1500,40.42193,-79.90698,FALSE,"2020-11-20","SINGLE_FAMILY",6800,"sqft",197400
"7919 Lloyd Ave, Pittsburgh, PA 15218","7919 Lloyd Ave","Pittsburgh","PA",15218,164316218,"https://www.zillow.com/homedetails/7919-Lloyd-Ave-Pittsburgh-PA-15218/164316218_zpid/",NA,"SOLD",208500,NA,NA,NA,40.424225,-79.878334,FALSE,"2020-11-17","SINGLE_FAMILY",3240,"sqft",1000
"7919 Lloyd Ave, Pittsburgh, PA 15218","7919 Lloyd Ave","Pittsburgh","PA",15218,11382373,"https://www.zillow.com/homedetails/7919-Lloyd-Ave-Pittsburgh-PA-15218/11382373_zpid/",TRUE,"SOLD",208500,3,3,1761,40.424225,-79.878334,FALSE,"2020-11-17","SINGLE_FAMILY",0,"sqft",100400
"2545 Woodstock Ave, Pittsburgh, PA 15218","2545 Woodstock Ave","Pittsburgh","PA",15218,11383739,"https://www.zillow.com/homedetails/2545-Woodstock-Ave-Pittsburgh-PA-15218/11383739_zpid/",TRUE,"SOLD",11000,2,1,930,40.415714,-79.87766,FALSE,"2020-11-17","SINGLE_FAMILY",0,"sqft",16400
"7485 Delmar Way, Pittsburgh, PA 15218","7485 Delmar Way","Pittsburgh","PA",15218,11344742,"https://www.zillow.com/homedetails/7485-Delmar-Way-Pittsburgh-PA-15218/11344742_zpid/",NA,"SOLD",25000,2,1,928,40.42381,-79.88758,FALSE,"2020-11-16","SINGLE_FAMILY",1040,"sqft",26600
"1237 Love St, Pittsburgh, PA 15218","1237 Love St","Pittsburgh","PA",15218,11290359,"https://www.zillow.com/homedetails/1237-Love-St-Pittsburgh-PA-15218/11290359_zpid/",TRUE,"SOLD",266500,3,2,1226,40.420544,-79.902916,FALSE,"2020-11-13","SINGLE_FAMILY",5000,"sqft",145800
"123 W Hutchinson Ave, Pittsburgh, PA 15218","123 W Hutchinson Ave","Pittsburgh","PA",15218,11343362,"https://www.zillow.com/homedetails/123-W-Hutchinson-Ave-Pittsburgh-PA-15218/11343362_zpid/",TRUE,"SOLD",320000,3,1,1937,40.43509,-79.887245,FALSE,"2020-11-13","SINGLE_FAMILY",4454,"sqft",184000
"2446 Woodstock Ave, Pittsburgh, PA 15218","2446 Woodstock Ave","Pittsburgh","PA",15218,11383408,"https://www.zillow.com/homedetails/2446-Woodstock-Ave-Pittsburgh-PA-15218/11383408_zpid/",TRUE,"SOLD",30000,2,1,1200,40.416294,-79.880165,FALSE,"2020-11-13","SINGLE_FAMILY",4000,"sqft",41800
"7313 Agnes St, Pittsburgh, PA 15218","7313 Agnes St","Pittsburgh","PA",15218,11346096,"https://www.zillow.com/homedetails/7313-Agnes-St-Pittsburgh-PA-15218/11346096_zpid/",NA,"SOLD",12500,2,1,1152,40.417572,-79.88842,FALSE,"2020-11-13","SINGLE_FAMILY",2554,"sqft",33100
"429 Elmer St, Pittsburgh, PA 15218","429 Elmer St","Pittsburgh","PA",15218,11381601,"https://www.zillow.com/homedetails/429-Elmer-St-Pittsburgh-PA-15218/11381601_zpid/",TRUE,"SOLD",211000,3,2,1232,40.43259,-79.87591,FALSE,"2020-11-12","SINGLE_FAMILY",0,"sqft",129200
"147 Washington St, Swissvale, PA 15218","147 Washington St","Swissvale","PA",15218,11343400,"https://www.zillow.com/homedetails/147-Washington-St-Swissvale-PA-15218/11343400_zpid/",NA,"SOLD",500,3,1,1156,40.43418,-79.88694,FALSE,"2020-11-12","SINGLE_FAMILY",5457,"sqft",133100
"1109 E End Ave, Pittsburgh, PA 15218","1109 E End Ave","Pittsburgh","PA",15218,11343633,"https://www.zillow.com/homedetails/1109-E-End-Ave-Pittsburgh-PA-15218/11343633_zpid/",TRUE,"SOLD",363000,4,2,1816,40.43304,-79.89263,FALSE,"2020-11-11","SINGLE_FAMILY",2700,"sqft",197400
"7539 Ormond St, Pittsburgh, PA 15218","7539 Ormond St","Pittsburgh","PA",15218,11383376,"https://www.zillow.com/homedetails/7539-Ormond-St-Pittsburgh-PA-15218/11383376_zpid/",NA,"SOLD",25000,4,2.5,1808,40.418636,-79.882484,FALSE,"2020-11-10","SINGLE_FAMILY",2875,"sqft",60100
"1307 Laclair Ave, Pittsburgh, PA 15218","1307 Laclair Ave","Pittsburgh","PA",15218,11344037,"https://www.zillow.com/homedetails/1307-Laclair-Ave-Pittsburgh-PA-15218/11344037_zpid/",TRUE,"SOLD",465000,4,2,1396,40.429592,-79.89394,FALSE,"2020-11-09","SINGLE_FAMILY",4200,"sqft",294400
"1201 Milton St, Pittsburgh, PA 15218","1201 Milton St","Pittsburgh","PA",15218,11343600,"https://www.zillow.com/homedetails/1201-Milton-St-Pittsburgh-PA-15218/11343600_zpid/",TRUE,"SOLD",439000,3,2,1708,40.431328,-79.89391,FALSE,"2020-11-06","SINGLE_FAMILY",0,"sqft",346500
"2219 Columbia Ave, Pittsburgh, PA 15218","2219 Columbia Ave","Pittsburgh","PA",15218,11382689,"https://www.zillow.com/homedetails/2219-Columbia-Ave-Pittsburgh-PA-15218/11382689_zpid/",TRUE,"SOLD",100000,2,2,960,40.423203,-79.880516,FALSE,"2020-11-06","SINGLE_FAMILY",4320,"sqft",60900
"7523 Dickson St, Pittsburgh, PA 15218","7523 Dickson St","Pittsburgh","PA",15218,11345823,"https://www.zillow.com/homedetails/7523-Dickson-St-Pittsburgh-PA-15218/11345823_zpid/",NA,"SOLD",27000,2,1,1092,40.420135,-79.88615,FALSE,"2020-11-04","SINGLE_FAMILY",2400,"sqft",26100
"7334 Whipple St, Pittsburgh, PA 15218","7334 Whipple St","Pittsburgh","PA",15218,11344564,"https://www.zillow.com/homedetails/7334-Whipple-St-Pittsburgh-PA-15218/11344564_zpid/",TRUE,"SOLD",200000,3,1,1524,40.424995,-79.89279,FALSE,"2020-11-02","SINGLE_FAMILY",3001.284,"sqft",128500
"7918 Lloyd Ave, Pittsburgh, PA 15218","7918 Lloyd Ave","Pittsburgh","PA",15218,11382494,"https://www.zillow.com/homedetails/7918-Lloyd-Ave-Pittsburgh-PA-15218/11382494_zpid/",TRUE,"SOLD",30000,NA,0,1820,40.424034,-79.87765,FALSE,"2020-11-02","MULTI_FAMILY",3598,"sqft",4300
"7918 Lloyd Ave, Pittsburgh, PA 15218","7918 Lloyd Ave","Pittsburgh","PA",15218,11382495,"https://www.zillow.com/homedetails/7918-Lloyd-Ave-Pittsburgh-PA-15218/11382495_zpid/",NA,"SOLD",30000,4,2,1300,40.424034,-79.87765,FALSE,"2020-11-02","MULTI_FAMILY",3600,"sqft",17400
"Lloyd Ave, Pittsburgh, PA 15218","Lloyd Ave","Pittsburgh","PA",15218,164600338,"https://www.zillow.com/homedetails/Lloyd-Ave-Pittsburgh-PA-15218/164600338_zpid/",NA,"SOLD",30000,NA,NA,NA,40.4242,-79.87771,FALSE,"2020-11-02","SINGLE_FAMILY",3600,"sqft",4300
"7231 McClure Ave, Pittsburgh, PA 15218","7231 McClure Ave","Pittsburgh","PA",15218,11345248,"https://www.zillow.com/homedetails/7231-McClure-Ave-Pittsburgh-PA-15218/11345248_zpid/",TRUE,"SOLD",245000,4,2,1512,40.42181,-79.89409,FALSE,"2020-10-30","SINGLE_FAMILY",0,"sqft",106900
"1027 Lancaster Ave, Pittsburgh, PA 15218","1027 Lancaster Ave","Pittsburgh","PA",15218,11343517,"https://www.zillow.com/homedetails/1027-Lancaster-Ave-Pittsburgh-PA-15218/11343517_zpid/",NA,"SOLD",40000,4,2,2352,40.431923,-79.89815,FALSE,"2020-10-30","MULTI_FAMILY",6000,"sqft",221400
"7720 Westmoreland Ave, Pittsburgh, PA 15218","7720 Westmoreland Ave","Pittsburgh","PA",15218,11345372,"https://www.zillow.com/homedetails/7720-Westmoreland-Ave-Pittsburgh-PA-15218/11345372_zpid/",TRUE,"SOLD",214900,4,2,2076,40.423355,-79.88305,FALSE,"2020-10-29","SINGLE_FAMILY",0,"sqft",79200
"103 Longfellow Ct, Pittsburgh, PA 15218","103 Longfellow Ct","Pittsburgh","PA",15218,11345212,"https://www.zillow.com/homedetails/103-Longfellow-Ct-Pittsburgh-PA-15218/11345212_zpid/",TRUE,"SOLD",130000,2,2,1140,40.421616,-79.89159,FALSE,"2020-10-28","TOWNHOUSE",0,"sqft",88900
"2112 Delaware Ave, Pittsburgh, PA 15218","2112 Delaware Ave","Pittsburgh","PA",15218,11382279,"https://www.zillow.com/homedetails/2112-Delaware-Ave-Pittsburgh-PA-15218/11382279_zpid/",TRUE,"SOLD",375000,5,3,2302,40.42415,-79.88207,FALSE,"2020-10-28","SINGLE_FAMILY",0,"sqft",151900
"1211 Macon Ave, Pittsburgh, PA 15218","1211 Macon Ave","Pittsburgh","PA",15218,11343936,"https://www.zillow.com/homedetails/1211-Macon-Ave-Pittsburgh-PA-15218/11343936_zpid/",TRUE,"SOLD",380600,4,2,NA,40.429974,-79.89548,FALSE,"2020-10-28","SINGLE_FAMILY",NA,NA,246800
"7714 Cannon St, Pittsburgh, PA 15218","7714 Cannon St","Pittsburgh","PA",15218,11382823,"https://www.zillow.com/homedetails/7714-Cannon-St-Pittsburgh-PA-15218/11382823_zpid/",TRUE,"SOLD",145000,4,2,1536,40.423023,-79.88248,FALSE,"2020-10-27","SINGLE_FAMILY",2400,"sqft",59700
"1903 Wayne St, Pittsburgh, PA 15218","1903 Wayne St","Pittsburgh","PA",15218,11345266,"https://www.zillow.com/homedetails/1903-Wayne-St-Pittsburgh-PA-15218/11345266_zpid/",TRUE,"SOLD",45372,3,1,1472,40.42157,-79.89084,FALSE,"2020-10-27","TOWNHOUSE",1700,"sqft",39800
"1307 S Braddock Ave, Pittsburgh, PA 15218","1307 S Braddock Ave","Pittsburgh","PA",15218,11343984,"https://www.zillow.com/homedetails/1307-S-Braddock-Ave-Pittsburgh-PA-15218/11343984_zpid/",TRUE,"SOLD",192500,2,1,1120,40.430405,-79.892166,FALSE,"2020-10-27","SINGLE_FAMILY",0,"sqft",138900
"611 Greendale Ave, Pittsburgh, PA 15218","611 Greendale Ave","Pittsburgh","PA",15218,11344154,"https://www.zillow.com/homedetails/611-Greendale-Ave-Pittsburgh-PA-15218/11344154_zpid/",TRUE,"SOLD",260000,5,2,NA,40.429283,-79.89074,FALSE,"2020-10-26","SINGLE_FAMILY",NA,NA,231000
"7918 Newmeyer St, Pittsburgh, PA 15218","7918 Newmeyer St","Pittsburgh","PA",15218,11344913,"https://www.zillow.com/homedetails/7918-Newmeyer-St-Pittsburgh-PA-15218/11344913_zpid/",NA,"SOLD",175000,2,1,1080,40.42588,-79.884026,FALSE,"2020-10-26","SINGLE_FAMILY",2189,"sqft",41300
