"Address","Street","City","State","ZipCode","zpid","url","hasImage","status","soldPrice","beds","baths","area","latitude","longitude","isZillowOwned","soldDate","Type","lotArea","lotAreaUnits","taxAssessedValue"
"314 Garland St, Pittsburgh, PA 15218","314 Garland St","Pittsburgh","PA",15218,11344144,"https://www.zillow.com/homedetails/314-Garland-St-Pittsburgh-PA-15218/11344144_zpid/",TRUE,"SOLD",266000,3,2,1286,40.430317,-79.890114,FALSE,"2019-09-11","SINGLE_FAMILY",3698,"sqft",87500
"103 Pennwood Ave, Pittsburgh, PA 15218","103 Pennwood Ave","Pittsburgh","PA",15218,11343830,"https://www.zillow.com/homedetails/103-Pennwood-Ave-Pittsburgh-PA-15218/11343830_zpid/",TRUE,"SOLD",176500,2,2,1074,40.43298,-79.885376,FALSE,"2019-09-06","TOWNHOUSE",1089,"sqft",107700
"2127 Milligan Ave, Pittsburgh, PA 15218","2127 Milligan Ave","Pittsburgh","PA",15218,11382651,"https://www.zillow.com/homedetails/2127-Milligan-Ave-Pittsburgh-PA-15218/11382651_zpid/",NA,"SOLD",35000,2,1,464,40.422535,-79.88227,FALSE,"2019-09-06","SINGLE_FAMILY",1856,"sqft",25100
"2012 Monongahela Ave, Pittsburgh, PA 15218","2012 Monongahela Ave","Pittsburgh","PA",15218,11345684,"https://www.zillow.com/homedetails/2012-Monongahela-Ave-Pittsburgh-PA-15218/11345684_zpid/",TRUE,"SOLD",90000,2,1,1000,40.420155,-79.88953,FALSE,"2019-09-04","TOWNHOUSE",1476,"sqft",22800
"7338 Schley Ave, Pittsburgh, PA 15218","7338 Schley Ave","Pittsburgh","PA",15218,11345810,"https://www.zillow.com/homedetails/7338-Schley-Ave-Pittsburgh-PA-15218/11345810_zpid/",TRUE,"SOLD",140630,3,2,1320,40.418957,-79.89043,FALSE,"2019-08-30","SINGLE_FAMILY",2748,"sqft",121200
"420 W Hutchinson Ave, Pittsburgh, PA 15218","420 W Hutchinson Ave","Pittsburgh","PA",15218,11343142,"https://www.zillow.com/homedetails/420-W-Hutchinson-Ave-Pittsburgh-PA-15218/11343142_zpid/",NA,"SOLD",240800,3,1,1322,40.433517,-79.89304,FALSE,"2019-08-30","SINGLE_FAMILY",1698,"sqft",118600
"1208 Mifflin Ave, Pittsburgh, PA 15218","1208 Mifflin Ave","Pittsburgh","PA",15218,11343739,"https://www.zillow.com/homedetails/1208-Mifflin-Ave-Pittsburgh-PA-15218/11343739_zpid/",TRUE,"SOLD",399000,3,2,1364,40.43267,-79.890434,FALSE,"2019-08-29","SINGLE_FAMILY",3598,"sqft",343900
"136 W Swissvale Ave, Pittsburgh, PA 15218","136 W Swissvale Ave","Pittsburgh","PA",15218,11343833,"https://www.zillow.com/homedetails/136-W-Swissvale-Ave-Pittsburgh-PA-15218/11343833_zpid/",NA,"SOLD",400000,6,4,4351,40.43219,-79.88685,FALSE,"2019-08-29","SINGLE_FAMILY",0.919995408631772,"acres",415500
"2108 Lloyd, Pittsburgh, PA 15218","2108 Lloyd","Pittsburgh","PA",15218,2082864577,"https://www.zillow.com/homedetails/2108-Lloyd-Pittsburgh-PA-15218/2082864577_zpid/",NA,"SOLD",335000,8,6,3000,40.42663,-79.88057,FALSE,"2019-08-29","MULTI_FAMILY",NA,NA,NA
"2123 Lloyd Ave, Pittsburgh, PA 15218","2123 Lloyd Ave","Pittsburgh","PA",15218,11381874,"https://www.zillow.com/homedetails/2123-Lloyd-Ave-Pittsburgh-PA-15218/11381874_zpid/",TRUE,"SOLD",5000,2,1,966,40.426804,-79.87993,FALSE,"2019-08-29","SINGLE_FAMILY",1280.664,"sqft",19200
"269 Whipple St, Pittsburgh, PA 15218","269 Whipple St","Pittsburgh","PA",15218,11290084,"https://www.zillow.com/homedetails/269-Whipple-St-Pittsburgh-PA-15218/11290084_zpid/",TRUE,"SOLD",190000,2,2,1072,40.423096,-79.89943,FALSE,"2019-08-28","SINGLE_FAMILY",4399,"sqft",154200
"451 Morris St, Pittsburgh, PA 15218","451 Morris St","Pittsburgh","PA",15218,11381410,"https://www.zillow.com/homedetails/451-Morris-St-Pittsburgh-PA-15218/11381410_zpid/",TRUE,"SOLD",175000,3,1,1276,40.435368,-79.8774,FALSE,"2019-08-28","SINGLE_FAMILY",3920,"sqft",163000
"123 Linden Ave, Pittsburgh, PA 15218","123 Linden Ave","Pittsburgh","PA",15218,11381473,"https://www.zillow.com/homedetails/123-Linden-Ave-Pittsburgh-PA-15218/11381473_zpid/",NA,"SOLD",339000,5,3,2222,40.431545,-79.88271,FALSE,"2019-08-27","SINGLE_FAMILY",4199,"sqft",292200
"2209 Manor Ave, Pittsburgh, PA 15218","2209 Manor Ave","Pittsburgh","PA",15218,11345357,"https://www.zillow.com/homedetails/2209-Manor-Ave-Pittsburgh-PA-15218/11345357_zpid/",TRUE,"SOLD",154500,4,2,2100,40.421204,-79.88313,FALSE,"2019-08-26","SINGLE_FAMILY",2626,"sqft",133200
"2608 Belmar Pl, Pittsburgh, PA 15218","2608 Belmar Pl","Pittsburgh","PA",15218,11383695,"https://www.zillow.com/homedetails/2608-Belmar-Pl-Pittsburgh-PA-15218/11383695_zpid/",TRUE,"SOLD",42000,3,1,1232,40.41489,-79.87609,FALSE,"2019-08-23","SINGLE_FAMILY",3090,"sqft",58300
"2693 Woodstock Ave, Pittsburgh, PA 15218","2693 Woodstock Ave","Pittsburgh","PA",15218,11383855,"https://www.zillow.com/homedetails/2693-Woodstock-Ave-Pittsburgh-PA-15218/11383855_zpid/",TRUE,"SOLD",115000,3,2,1450,40.41447,-79.8726,FALSE,"2019-08-21","SINGLE_FAMILY",3998,"sqft",99100
"2403 S Braddock Ave, Pittsburgh, PA 15218","2403 S Braddock Ave","Pittsburgh","PA",15218,11383448,"https://www.zillow.com/homedetails/2403-S-Braddock-Ave-Pittsburgh-PA-15218/11383448_zpid/",TRUE,"SOLD",75000,4,1,2056,40.41847,-79.880585,FALSE,"2019-08-21","SINGLE_FAMILY",4068,"sqft",50100
"1311 Lancaster Ave, Pittsburgh, PA 15218","1311 Lancaster Ave","Pittsburgh","PA",15218,11343894,"https://www.zillow.com/homedetails/1311-Lancaster-Ave-Pittsburgh-PA-15218/11343894_zpid/",TRUE,"SOLD",346900,4,2,1690,40.428696,-79.89582,FALSE,"2019-08-19","SINGLE_FAMILY",4020,"sqft",299000
"2116 Hampton St, Pittsburgh, PA 15218","2116 Hampton St","Pittsburgh","PA",15218,11382253,"https://www.zillow.com/homedetails/2116-Hampton-St-Pittsburgh-PA-15218/11382253_zpid/",TRUE,"SOLD",140000,3,2,1686,40.424805,-79.88115,FALSE,"2019-08-19","SINGLE_FAMILY",5375,"sqft",120700
"7711 Westmoreland Ave, Pittsburgh, PA 15218","7711 Westmoreland Ave","Pittsburgh","PA",15218,11345378,"https://www.zillow.com/homedetails/7711-Westmoreland-Ave-Pittsburgh-PA-15218/11345378_zpid/",TRUE,"SOLD",18000,9,5,3084,40.423153,-79.88369,FALSE,"2019-08-16","MULTI_FAMILY",3608,"sqft",32400
"204 Hawthorne St, Pittsburgh, PA 15218","204 Hawthorne St","Pittsburgh","PA",15218,11381445,"https://www.zillow.com/homedetails/204-Hawthorne-St-Pittsburgh-PA-15218/11381445_zpid/",TRUE,"SOLD",760000,8,5,4005,40.433094,-79.87962,FALSE,"2019-08-16","SINGLE_FAMILY",0.488682277318641,"acres",420900
"1115 E End Ave, Pittsburgh, PA 15218","1115 E End Ave","Pittsburgh","PA",15218,11343635,"https://www.zillow.com/homedetails/1115-E-End-Ave-Pittsburgh-PA-15218/11343635_zpid/",TRUE,"SOLD",426000,4,3,1472,40.43277,-79.89237,FALSE,"2019-08-15","SINGLE_FAMILY",6242,"sqft",367200
"450 Maple Ave, Swissvale, PA 15218","450 Maple Ave","Swissvale","PA",15218,11381740,"https://www.zillow.com/homedetails/450-Maple-Ave-Swissvale-PA-15218/11381740_zpid/",TRUE,"SOLD",210000,4,4,2525,40.429882,-79.87676,FALSE,"2019-08-14","SINGLE_FAMILY",0.301400367309458,"acres",320500
"1412 Macon Ave, Pittsburgh, PA 15218","1412 Macon Ave","Pittsburgh","PA",15218,11344271,"https://www.zillow.com/homedetails/1412-Macon-Ave-Pittsburgh-PA-15218/11344271_zpid/",TRUE,"SOLD",275000,3,2,1706,40.428097,-79.8948,FALSE,"2019-08-13","SINGLE_FAMILY",4477,"sqft",190100
"2215 Hawthorne Ave, Pittsburgh, PA 15218","2215 Hawthorne Ave","Pittsburgh","PA",15218,11382759,"https://www.zillow.com/homedetails/2215-Hawthorne-Ave-Pittsburgh-PA-15218/11382759_zpid/",TRUE,"SOLD",115000,3,1,1130,40.421783,-79.88236,FALSE,"2019-08-12","SINGLE_FAMILY",2626,"sqft",86200
"2342 Buena Vista St, Pittsburgh, PA 15218","2342 Buena Vista St","Pittsburgh","PA",15218,11383119,"https://www.zillow.com/homedetails/2342-Buena-Vista-St-Pittsburgh-PA-15218/11383119_zpid/",NA,"SOLD",54301,2,1,950,40.418858,-79.88041,FALSE,"2019-08-12","SINGLE_FAMILY",2875,"sqft",51500
"7921 Lloyd Ave, Pittsburgh, PA 15218","7921 Lloyd Ave","Pittsburgh","PA",15218,11382371,"https://www.zillow.com/homedetails/7921-Lloyd-Ave-Pittsburgh-PA-15218/11382371_zpid/",NA,"SOLD",150000,2,1,716,40.4243,-79.878365,FALSE,"2019-08-09","SINGLE_FAMILY",3600,"sqft",129300
"2012 Hampton St, Pittsburgh, PA 15218","2012 Hampton St","Pittsburgh","PA",15218,11344897,"https://www.zillow.com/homedetails/2012-Hampton-St-Pittsburgh-PA-15218/11344897_zpid/",TRUE,"SOLD",180000,5,2,2340,40.425156,-79.88278,FALSE,"2019-08-09","SINGLE_FAMILY",6198,"sqft",155200
"1234 Uptegraf St, Pittsburgh, PA 15218","1234 Uptegraf St","Pittsburgh","PA",15218,164559410,"https://www.zillow.com/homedetails/1234-Uptegraf-St-Pittsburgh-PA-15218/164559410_zpid/",NA,"SOLD",217500,NA,NA,NA,40.420853,-79.90299,FALSE,"2019-08-08","SINGLE_FAMILY",2500,"sqft",11300
"2228 Woodstock Ave, Pittsburgh, PA 15218","2228 Woodstock Ave","Pittsburgh","PA",15218,11345871,"https://www.zillow.com/homedetails/2228-Woodstock-Ave-Pittsburgh-PA-15218/11345871_zpid/",TRUE,"SOLD",99000,3,1,1386,40.418724,-79.88413,FALSE,"2019-08-06","SINGLE_FAMILY",2874,"sqft",85300
"1620 Miriam St, Pittsburgh, PA 15218","1620 Miriam St","Pittsburgh","PA",15218,11344272,"https://www.zillow.com/homedetails/1620-Miriam-St-Pittsburgh-PA-15218/11344272_zpid/",NA,"SOLD",45000,3,1,1224,40.426174,-79.891205,FALSE,"2019-08-05","SINGLE_FAMILY",3497,"sqft",51300
"114 Oakview Ave, Pittsburgh, PA 15218","114 Oakview Ave","Pittsburgh","PA",15218,11344191,"https://www.zillow.com/homedetails/114-Oakview-Ave-Pittsburgh-PA-15218/11344191_zpid/",TRUE,"SOLD",224900,3,2,1688,40.429104,-79.883766,FALSE,"2019-08-01","SINGLE_FAMILY",0.09,"sqft",193900
"7356 Schley Ave, Pittsburgh, PA 15218","7356 Schley Ave","Pittsburgh","PA",15218,11345673,"https://www.zillow.com/homedetails/7356-Schley-Ave-Pittsburgh-PA-15218/11345673_zpid/",TRUE,"SOLD",58000,3,1,1500,40.419563,-79.89007,FALSE,"2019-08-01","SINGLE_FAMILY",2500,"sqft",71200
"144 Washington St, Swissvale, PA 15218","144 Washington St","Swissvale","PA",15218,11343317,"https://www.zillow.com/homedetails/144-Washington-St-Swissvale-PA-15218/11343317_zpid/",TRUE,"SOLD",449900,3,2,2014,40.434666,-79.88705,FALSE,"2019-08-01","SINGLE_FAMILY",NA,NA,387800
"1234 Uptegraf St, Pittsburgh, PA 15218","1234 Uptegraf St","Pittsburgh","PA",15218,11290411,"https://www.zillow.com/homedetails/1234-Uptegraf-St-Pittsburgh-PA-15218/11290411_zpid/",TRUE,"SOLD",217500,3,2,NA,40.420853,-79.90299,FALSE,"2019-07-31","SINGLE_FAMILY",NA,NA,138500
"1912 Monroe St, Pittsburgh, PA 15218","1912 Monroe St","Pittsburgh","PA",15218,11345625,"https://www.zillow.com/homedetails/1912-Monroe-St-Pittsburgh-PA-15218/11345625_zpid/",TRUE,"SOLD",35000,3,2,1595,40.42091,-79.89174,FALSE,"2019-07-31","SINGLE_FAMILY",1825,"sqft",26000
"2228 Manor Ave, Pittsburgh, PA 15218","2228 Manor Ave","Pittsburgh","PA",15218,11383071,"https://www.zillow.com/homedetails/2228-Manor-Ave-Pittsburgh-PA-15218/11383071_zpid/",TRUE,"SOLD",62000,2,2,1160,40.42056,-79.882545,FALSE,"2019-07-29","SINGLE_FAMILY",2387,"sqft",39100
"6927 McClure Ave, Pittsburgh, PA 15218","6927 McClure Ave","Pittsburgh","PA",15218,11345540,"https://www.zillow.com/homedetails/6927-McClure-Ave-Pittsburgh-PA-15218/11345540_zpid/",TRUE,"SOLD",166500,3,3,2760,40.41989,-79.89791,FALSE,"2019-07-26","SINGLE_FAMILY",5100,"sqft",143500
"2323 Milligan Ave, Pittsburgh, PA 15218","2323 Milligan Ave","Pittsburgh","PA",15218,11382897,"https://www.zillow.com/homedetails/2323-Milligan-Ave-Pittsburgh-PA-15218/11382897_zpid/",TRUE,"SOLD",54000,3,1,806,40.421505,-79.87866,FALSE,"2019-07-26","SINGLE_FAMILY",5449,"sqft",29700
"557 Allenby Ave, Pittsburgh, PA 15218","557 Allenby Ave","Pittsburgh","PA",15218,11344081,"https://www.zillow.com/homedetails/557-Allenby-Ave-Pittsburgh-PA-15218/11344081_zpid/",TRUE,"SOLD",435000,3,3,2107,40.430473,-79.89121,FALSE,"2019-07-26","SINGLE_FAMILY",5501,"sqft",375000
"7517 Melrose St, Pittsburgh, PA 15218","7517 Melrose St","Pittsburgh","PA",15218,11383415,"https://www.zillow.com/homedetails/7517-Melrose-St-Pittsburgh-PA-15218/11383415_zpid/",NA,"SOLD",1044,4,4,3120,40.416866,-79.88155,FALSE,"2019-07-25","SINGLE_FAMILY",2875,"sqft",900
"2412 S Braddock Ave, Pittsburgh, PA 15218","2412 S Braddock Ave","Pittsburgh","PA",15218,11383469,"https://www.zillow.com/homedetails/2412-S-Braddock-Ave-Pittsburgh-PA-15218/11383469_zpid/",TRUE,"SOLD",85000,3,2,1321,40.41796,-79.88059,FALSE,"2019-07-25","SINGLE_FAMILY",2874,"sqft",73300
"2224 Hawthorne Ave, Pittsburgh, PA 15218","2224 Hawthorne Ave","Pittsburgh","PA",15218,11382782,"https://www.zillow.com/homedetails/2224-Hawthorne-Ave-Pittsburgh-PA-15218/11382782_zpid/",TRUE,"SOLD",84200,NA,0,2600,40.421272,-79.88214,FALSE,"2019-07-25","MULTI_FAMILY",2678,"sqft",72600
"7921 Union Ave, Pittsburgh, PA 15218","7921 Union Ave","Pittsburgh","PA",15218,11344848,"https://www.zillow.com/homedetails/7921-Union-Ave-Pittsburgh-PA-15218/11344848_zpid/",NA,"SOLD",11300,2,1,968,40.425865,-79.88365,FALSE,"2019-07-25","SINGLE_FAMILY",3500,"sqft",28400
"7220 Schoyer Ave, Pittsburgh, PA 15218","7220 Schoyer Ave","Pittsburgh","PA",15218,11345243,"https://www.zillow.com/homedetails/7220-Schoyer-Ave-Pittsburgh-PA-15218/11345243_zpid/",TRUE,"SOLD",173933,3,2,1929,40.42241,-79.89455,FALSE,"2019-07-24","SINGLE_FAMILY",2548,"sqft",149900
"240 Race St, Pittsburgh, PA 15218","240 Race St","Pittsburgh","PA",15218,11343302,"https://www.zillow.com/homedetails/240-Race-St-Pittsburgh-PA-15218/11343302_zpid/",TRUE,"SOLD",300000,3,1,1650,40.434467,-79.88906,FALSE,"2019-07-23","SINGLE_FAMILY",4164,"sqft",258600
"198 Dewey St, Swissvale, PA 15218","198 Dewey St","Swissvale","PA",15218,11381581,"https://www.zillow.com/homedetails/198-Dewey-St-Swissvale-PA-15218/11381581_zpid/",TRUE,"SOLD",391000,4,4,1772,40.431206,-79.87511,FALSE,"2019-07-23","SINGLE_FAMILY",3201,"sqft",337000
"7007 McClure Ave, Pittsburgh, PA 15218","7007 McClure Ave","Pittsburgh","PA",15218,11345439,"https://www.zillow.com/homedetails/7007-McClure-Ave-Pittsburgh-PA-15218/11345439_zpid/",NA,"SOLD",200000,8,4,2080,40.42034,-79.89762,FALSE,"2019-07-19","MULTI_FAMILY",10055,"sqft",172400
"7654 Highland Ave, Pittsburgh, PA 15218","7654 Highland Ave","Pittsburgh","PA",15218,11383170,"https://www.zillow.com/homedetails/7654-Highland-Ave-Pittsburgh-PA-15218/11383170_zpid/",TRUE,"SOLD",38000,3,1,1500,40.419884,-79.878876,FALSE,"2019-07-18","SINGLE_FAMILY",5501,"sqft",46300
"7312 Whipple St, Pittsburgh, PA 15218","7312 Whipple St","Pittsburgh","PA",15218,11344643,"https://www.zillow.com/homedetails/7312-Whipple-St-Pittsburgh-PA-15218/11344643_zpid/",TRUE,"SOLD",185000,4,2,1894,40.424908,-79.89425,FALSE,"2019-07-16","SINGLE_FAMILY",2700,"sqft",159500
"1205 Savannah Ave, Pittsburgh, PA 15218","1205 Savannah Ave","Pittsburgh","PA",15218,11343749,"https://www.zillow.com/homedetails/1205-Savannah-Ave-Pittsburgh-PA-15218/11343749_zpid/",TRUE,"SOLD",404415,3,2,1718,40.432606,-79.89104,FALSE,"2019-07-16","SINGLE_FAMILY",3598,"sqft",174000
"1611 Monongahela Ave, Pittsburgh, PA 15218","1611 Monongahela Ave","Pittsburgh","PA",15218,11344320,"https://www.zillow.com/homedetails/1611-Monongahela-Ave-Pittsburgh-PA-15218/11344320_zpid/",TRUE,"SOLD",114000,3,2,1340,40.426598,-79.8909,FALSE,"2019-07-15","SINGLE_FAMILY",4020,"sqft",76400
"439 Locust St, Pittsburgh, PA 15218","439 Locust St","Pittsburgh","PA",15218,11381526,"https://www.zillow.com/homedetails/439-Locust-St-Pittsburgh-PA-15218/11381526_zpid/",TRUE,"SOLD",250000,2,1,2518,40.431847,-79.87603,FALSE,"2019-07-15","SINGLE_FAMILY",4399,"sqft",154700
"1200 Richmond St, Pittsburgh, PA 15218","1200 Richmond St","Pittsburgh","PA",15218,11343964,"https://www.zillow.com/homedetails/1200-Richmond-St-Pittsburgh-PA-15218/11343964_zpid/",NA,"SOLD",391000,3,2,1500,40.429474,-79.89838,FALSE,"2019-07-15","SINGLE_FAMILY",3001,"sqft",273000
"7311 Burton St, Pittsburgh, PA 15218","7311 Burton St","Pittsburgh","PA",15218,11345989,"https://www.zillow.com/homedetails/7311-Burton-St-Pittsburgh-PA-15218/11345989_zpid/",TRUE,"SOLD",72500,2,1,896,40.41755,-79.889465,FALSE,"2019-07-12","SINGLE_FAMILY",775,"sqft",32000
"7311 Burton St, Pittsburgh, PA 15218","7311 Burton St","Pittsburgh","PA",15218,11345990,"https://www.zillow.com/homedetails/7311-Burton-St-Pittsburgh-PA-15218/11345990_zpid/",NA,"SOLD",72500,3,1,896,40.41755,-79.889465,FALSE,"2019-07-12","SINGLE_FAMILY",874,"sqft",34100
"7311 1/2 Burton St, Pittsburgh, PA 15218","7311 1/2 Burton St","Pittsburgh","PA",15218,164283861,"https://www.zillow.com/homedetails/7311-1-2-Burton-St-Pittsburgh-PA-15218/164283861_zpid/",NA,"SOLD",72500,2,1,896,40.41763,-79.88963,FALSE,"2019-07-12","SINGLE_FAMILY",1650,"sqft",29500
"2116 Lloyd Ave, Pittsburgh, PA 15218","2116 Lloyd Ave","Pittsburgh","PA",15218,11381869,"https://www.zillow.com/homedetails/2116-Lloyd-Ave-Pittsburgh-PA-15218/11381869_zpid/",TRUE,"SOLD",158000,3,1,13800,40.426414,-79.88012,FALSE,"2019-07-11","SINGLE_FAMILY",0.333494031221304,"acres",136200
"224 Elm St, Swissvale, PA 15218","224 Elm St","Swissvale","PA",15218,11381702,"https://www.zillow.com/homedetails/224-Elm-St-Swissvale-PA-15218/11381702_zpid/",NA,"SOLD",40000,3,1.5,1944,40.430553,-79.88155,FALSE,"2019-07-11","SINGLE_FAMILY",3000,"sqft",97000
"131 Beech St, Pittsburgh, PA 15218","131 Beech St","Pittsburgh","PA",15218,11381570,"https://www.zillow.com/homedetails/131-Beech-St-Pittsburgh-PA-15218/11381570_zpid/",TRUE,"SOLD",365050,4,3,2529,40.432137,-79.878426,FALSE,"2019-07-10","SINGLE_FAMILY",7993,"sqft",314600
"2003 Lafayette St, Pittsburgh, PA 15218","2003 Lafayette St","Pittsburgh","PA",15218,11345648,"https://www.zillow.com/homedetails/2003-Lafayette-St-Pittsburgh-PA-15218/11345648_zpid/",TRUE,"SOLD",44000,2,1,800,40.42016,-79.891624,FALSE,"2019-07-09","SINGLE_FAMILY",1123,"sqft",26400
"1922 Lafayette St, Pittsburgh, PA 15218","1922 Lafayette St","Pittsburgh","PA",15218,11345555,"https://www.zillow.com/homedetails/1922-Lafayette-St-Pittsburgh-PA-15218/11345555_zpid/",TRUE,"SOLD",40000,2,1,850,40.42039,-79.89225,FALSE,"2019-07-09","SINGLE_FAMILY",1428,"sqft",29100
"2240 Manor Ave, Pittsburgh, PA 15218","2240 Manor Ave","Pittsburgh","PA",15218,11383076,"https://www.zillow.com/homedetails/2240-Manor-Ave-Pittsburgh-PA-15218/11383076_zpid/",TRUE,"SOLD",35000,3,1,1056,40.420544,-79.88217,FALSE,"2019-07-08","SINGLE_FAMILY",33,"sqft",57400
"452 Morris St, Pittsburgh, PA 15218","452 Morris St","Pittsburgh","PA",15218,11381357,"https://www.zillow.com/homedetails/452-Morris-St-Pittsburgh-PA-15218/11381357_zpid/",NA,"SOLD",159000,3,2,1232,40.435097,-79.87702,FALSE,"2019-07-05","SINGLE_FAMILY",7200,"sqft",147000
"207 W Hutchinson Ave, Pittsburgh, PA 15218","207 W Hutchinson Ave","Pittsburgh","PA",15218,11343282,"https://www.zillow.com/homedetails/207-W-Hutchinson-Ave-Pittsburgh-PA-15218/11343282_zpid/",TRUE,"SOLD",420000,3,2,1535,40.434002,-79.89026,FALSE,"2019-07-03","SINGLE_FAMILY",0.303030303030303,"acres",362000
"2009 Hampton St, Pittsburgh, PA 15218","2009 Hampton St","Pittsburgh","PA",15218,11344910,"https://www.zillow.com/homedetails/2009-Hampton-St-Pittsburgh-PA-15218/11344910_zpid/",TRUE,"SOLD",255000,5,3,2564,40.425648,-79.883026,FALSE,"2019-07-01","SINGLE_FAMILY",4186,"sqft",219800
"2520 S Braddock Ave, Pittsburgh, PA 15218","2520 S Braddock Ave","Pittsburgh","PA",15218,11383475,"https://www.zillow.com/homedetails/2520-S-Braddock-Ave-Pittsburgh-PA-15218/11383475_zpid/",NA,"SOLD",1000,4,2,2626,40.416435,-79.878105,FALSE,"2019-06-28","SINGLE_FAMILY",0.260674931129477,"acres",100800
"2326 S Braddock Ave, Pittsburgh, PA 15218","2326 S Braddock Ave","Pittsburgh","PA",15218,11383454,"https://www.zillow.com/homedetails/2326-S-Braddock-Ave-Pittsburgh-PA-15218/11383454_zpid/",NA,"SOLD",5000,4,2,1440,40.418667,-79.88167,FALSE,"2019-06-27","SINGLE_FAMILY",2458,"sqft",60500
"158 Homestead St, Pittsburgh, PA 15218","158 Homestead St","Pittsburgh","PA",15218,11290329,"https://www.zillow.com/homedetails/158-Homestead-St-Pittsburgh-PA-15218/11290329_zpid/",TRUE,"SOLD",179000,2,1,1302,40.4205,-79.89956,FALSE,"2019-06-26","SINGLE_FAMILY",2975,"sqft",109400
"7344 Denniston Ave, Pittsburgh, PA 15218","7344 Denniston Ave","Pittsburgh","PA",15218,11345694,"https://www.zillow.com/homedetails/7344-Denniston-Ave-Pittsburgh-PA-15218/11345694_zpid/",TRUE,"SOLD",134500,NA,0,2000,40.41873,-79.889404,FALSE,"2019-06-26","MULTI_FAMILY",2748,"sqft",115900
